Relative Time	Peak at 1703 cm-1	Peak at 1746 cm-1
02:01:41	0.095864	0.25257
02:01:56	0.0953375	0.215606
02:02:11	0.0475895	0.046048
02:02:26	0.0427541	0.0474103
02:02:41	0.0381806	0.0491033
02:02:56	0.046364	0.0185038
02:03:10	0.0529	0.0399704
02:03:26	0.0459214	0.0352406
02:03:41	0.0474649	0.0384803
02:03:56	0.0430246	0.0423822
02:04:11	0.0472158	0.0204372
02:04:26	0.0464584	0.0276935
02:04:41	0.0479777	0.0257743
02:04:56	0.0441901	0.0413558
02:05:11	0.0456062	0.0159027
02:05:26	0.0430836	0.0226305
02:05:41	0.179084	0.922687
02:05:56	0.195745	1.06984
02:06:11	0.177771	0.979529
02:06:26	0.0913314	0.431443
02:06:41	0.0863245	0.443195
02:06:56	0.0866759	0.43292
02:07:11	0.0817959	0.436488
02:07:26	0.0859021	0.416815
02:07:41	0.0803884	0.415964
02:07:56	0.0798619	0.419493
02:08:11	0.115719	0.448462
02:08:26	0.0983946	0.244737
02:08:41	0.0948902	0.199931
02:08:56	0.047213	0.0619677
02:09:11	0.0485109	0.0379515
02:09:26	0.0516579	0.0382041
02:09:41	0.0469833	0.0202329
02:09:56	0.0420674	0.0386795
02:10:11	0.0482721	0.0463823
02:10:26	0.0487375	0.0304361
02:10:41	0.0461081	0.0306822
02:10:56	0.0466109	0.0256587
02:11:11	0.0478295	0.0312776
02:11:26	0.0538476	0.0413398
02:11:41	0.0391274	0.0455675
02:11:56	0.0475935	0.010877
02:12:11	0.0438236	0.0293472
02:12:25	0.0429385	0.0152006
02:12:41	0.153782	0.865061
02:12:56	0.167168	1.00936
02:13:10	0.155706	1.00267
02:13:26	0.0772409	0.392433
02:13:41	0.0708309	0.408433
02:13:56	0.0680646	0.387625
02:14:11	0.0693307	0.379518
02:14:26	0.0660794	0.35922
02:14:41	0.0689898	0.392463
02:14:56	0.0651343	0.372324
02:15:11	0.102403	0.43303
02:15:26	0.0952554	0.264053
02:15:41	0.0958326	0.200512
02:15:56	0.0462366	0.0508984
02:16:11	0.0552958	0.0385306
02:16:26	0.041581	0.03588
02:16:41	0.0502575	0.0532537
02:16:56	0.0455145	0.0343773
02:17:11	0.0433226	0.0313114
02:17:26	0.0436672	0.0203215
02:17:41	0.0468088	0.0277758
02:17:56	0.0349917	0.0275461
02:18:11	0.0404435	0.0204944
02:18:26	0.0432926	0.0261224
02:18:41	0.0383429	0.0413081
02:18:56	0.0365695	0.0354731
02:19:11	0.0441768	0.0292369
02:19:26	0.0358269	0.0335523
02:19:41	0.139602	0.85359
02:19:56	0.143779	0.959189
02:20:11	0.100496	0.646216
02:20:25	0.0616521	0.378701
02:20:41	0.0613517	0.381091
02:20:56	0.0659674	0.365323
02:21:11	0.0613931	0.359523
02:21:26	0.0600233	0.349108
02:21:41	0.0580245	0.351965
02:21:56	0.0630803	0.354241
02:22:11	0.0993033	0.346782
