Relative Time	Peak at 829 cm-1	Peak at 1204 cm-1	Peak at 1704 cm-1	Peak at 1753 cm-1
01:55:26	0.123159	1.22898	0.468623	0.989652
01:55:41	0.0532345	0.515405	0.225929	0.450038
01:55:56	0.0187158	0.184894	0.0978642	0.235817
01:56:11	0.00527623	0.0572491	0.0542153	0.142343
01:56:26	-0.00121494	0.00915281	0.0419606	0.096715
01:56:41	-0.00153038	-0.0180541	0.0335557	0.0937594
01:56:56	-0.00436547	-0.0168375	0.041565	0.0795672
01:57:11	-0.00107519	-0.0225404	0.0381	0.061682
01:57:26	0.0032752	-0.0251461	0.0358502	0.086385
01:57:41	-0.00353708	-0.0225585	0.0359511	0.0886389
01:57:56	-0.000372271	-0.0191756	0.0413237	0.0982787
01:58:11	0.00339829	-0.0228192	0.0349213	0.0564279
01:58:26	0.000573685	-0.0235672	0.0400069	0.0607217
01:58:41	0.000780967	-0.0199911	0.0321506	0.0814997
01:58:56	-0.00135677	-0.026251	0.0333053	0.0740613
01:59:11	-0.000397541	-0.0210325	0.036853	0.0884156
01:59:26	-0.00499116	-0.0208131	0.0406402	0.0603559
01:59:41	-0.00291814	-0.0206048	0.0403829	0.0815852
01:59:56	-0.00153833	-0.0222526	0.0440556	0.0788854
02:00:11	-0.0092191	-0.0206399	0.0382372	0.0636257
02:00:26	0.00320741	-0.0185849	0.0423366	0.0834786
02:00:41	0.0010097	-0.0126622	0.0425742	0.0923668
02:00:56	0.00883429	0.136937	0.0487593	0.222355
02:01:11	0.0593222	0.820644	0.21021	0.715494
02:01:26	0.155987	1.68385	0.511326	1.33964
02:01:41	0.15494	1.54027	0.535086	1.20847
02:01:56	0.0798816	0.761712	0.295478	0.631389
02:02:11	0.0333092	0.284964	0.13264	0.306619
02:02:26	0.00533131	0.098187	0.0728966	0.145901
02:02:41	0.00661965	0.0202964	0.049763	0.115328
02:02:56	-0.00148977	-0.0112999	0.0420334	0.0839664
02:03:11	-0.000392175	-0.0221295	0.0370991	0.0825921
02:03:26	-0.00142932	-0.0214469	0.0347417	0.0775177
02:03:41	0.00088184	-0.0245055	0.0334793	0.086288
02:03:56	-0.00836485	-0.019982	0.0432275	0.0966595
02:04:11	0.00238182	-0.0221028	0.0324961	0.0723428
02:04:26	0.00023443	-0.0242456	0.0356092	0.0840358
02:04:41	-0.000752562	-0.0236749	0.0361927	0.0931207
02:04:56	0.0022208	-0.0265839	0.0307915	0.0868848
02:05:11	-0.00343449	-0.0218491	0.0326319	0.0838343
02:05:26	-0.00455975	-0.0238393	0.0327478	0.083872
02:05:41	0.00426522	-0.0197829	0.0407101	0.0669965
02:05:56	0.0010743	-0.0249329	0.0331224	0.0889436
02:06:11	-0.000649255	-0.0209332	0.0355626	0.0947001
02:06:26	-0.00186952	-0.0234277	0.0375775	0.0758397
02:06:40	-0.00310137	-0.0245002	0.0314948	0.0742049
02:06:56	-0.000839207	-0.0187737	0.037078	0.089725
02:07:11	0.00716977	0.0796582	0.0478154	0.152863
02:07:26	0.044968	0.652542	0.166977	0.591708
02:07:41	0.130163	1.49927	0.435695	1.20926
02:07:56	0.14934	1.5184	0.499683	1.20486
02:08:11	0.0794785	0.784972	0.293596	0.674387
02:08:25	0.0349834	0.32569	0.138841	0.328324
02:08:41	0.00931427	0.0984415	0.0631631	0.156952
02:08:56	-0.00208591	0.0237032	0.0459177	0.113164
02:09:11	-0.000335812	-0.0131088	0.0331867	0.070414
02:09:26	3.84734e-05	-0.0137471	0.0332213	0.0541459
02:09:41	-0.00344479	-0.0228792	0.0278352	0.0894645
02:09:56	7.41172e-05	-0.0245372	0.0346726	0.0748376
02:10:11	-0.00079115	-0.0255428	0.0303496	0.0768782
02:10:26	-0.00744699	-0.0209695	0.0354672	0.0677125
02:10:41	-0.00165789	-0.0253821	0.038975	0.100236
02:10:56	-0.0025213	-0.0216727	0.0429773	0.0663788
02:11:11	-0.000797371	-0.020965	0.0384066	0.0808784
02:11:26	-0.00865002	-0.0252711	0.0339791	0.0833691
02:11:41	-0.000568993	-0.0251708	0.0328504	0.0970492
02:11:56	-0.00660363	-0.0243125	0.035499	0.0879277
02:12:11	0.000793727	-0.0260899	0.0328997	0.0610147
02:12:26	-0.00300607	-0.0239871	0.0404564	0.0890005
02:12:41	-0.000802244	-0.022068	0.030981	0.0787679
02:12:56	-0.006242	-0.0253664	0.0327943	0.074723
02:13:11	-0.000329767	-0.00105912	0.0330514	0.100833
02:13:26	-0.00100334	0.402882	0.0834872	0.459569
02:13:41	0.0778417	2.46712	0.387083	2.14453
02:13:56	0.181401	4.72022	0.839343	3.89756
02:14:11	0.166399	3.822	0.769927	3.12907
02:14:26	0.0968839	2.10201	0.454681	1.77502
02:14:41	0.0451909	1.16481	0.266143	1.0412
02:14:56	0.0226122	0.61552	0.157576	0.597122
02:15:11	0.000766005	0.261019	0.0906409	0.305141
02:15:26	0.00263675	0.0827296	0.0591146	0.16714
02:15:41	0.00352407	0.0192703	0.0501354	0.109163
02:15:56	-0.00142754	-0.00491101	0.0468452	0.0893076
02:16:11	0.000791563	-0.0151564	0.0426091	0.0983444
02:16:26	0.00158623	-0.0179339	0.0392368	0.102837
02:16:41	-0.00984512	-0.0193244	0.0448888	0.0795313
02:16:55	-0.00351978	-0.0221812	0.0400609	0.0679461
02:17:11	-0.00443224	-0.0236337	0.0353859	0.0692574
02:17:26	-0.00710092	-0.0288151	0.0354979	0.0812617
02:17:41	0.00025846	-0.0220662	0.0396328	0.0718773
02:17:56	-0.00283742	-0.0233222	0.0315129	0.0838057
02:18:11	-0.00261488	-0.0208268	0.0268438	0.0889662
02:18:26	-0.000415985	-0.0261203	0.035445	0.0779066
02:18:41	-0.00150097	-0.0218725	0.0400038	0.0806178
02:18:56	-0.00451214	-0.0233789	0.0377357	0.0896213
02:19:11	0.000462401	-0.018199	0.0385948	0.107248
02:19:26	-0.000367809	0.192929	0.0515485	0.268862
02:19:41	0.0369213	1.67012	0.158018	1.4918
02:19:56	0.124286	4.19497	0.483854	3.52788
02:20:11	0.148093	4.04475	0.591262	3.36039
02:20:26	0.0958876	2.29842	0.399252	1.95626
02:20:41	0.0496313	1.33085	0.23104	1.16036
02:20:56	0.0279168	0.714223	0.14149	0.654587
02:21:11	0.00611536	0.342875	0.0786704	0.381939
02:21:26	0.00818949	0.130224	0.0575923	0.222151
02:21:41	0.00506637	0.0368713	0.0350529	0.109255
02:21:56	7.43006e-05	-0.00780407	0.0439337	0.097876
02:22:11	-0.00365443	-0.0109315	0.0283674	0.073186
02:22:26	-0.00163868	-0.0175519	0.0357784	0.0803962
02:22:41	-0.00404792	-0.0212859	0.029796	0.0700608
02:22:56	-0.00381202	-0.0206023	0.0381673	0.0731581
02:23:11	-0.00691706	-0.0226173	0.0336394	0.0713737
02:23:26	-0.00504681	-0.0195	0.0354337	0.0797923
02:23:41	0.000395445	-0.0181797	0.0359235	0.0713042
02:23:56	0.00114241	-0.0205337	0.0372311	0.0625815
02:24:11	0.00380233	-0.0259958	0.0386219	0.0606111
02:24:26	0.000606734	-0.0196102	0.0278833	0.091717
02:24:41	0.00388408	-0.0249665	0.042881	0.0940066
02:24:56	-0.00302818	-0.0243426	0.0460118	0.0868523
02:25:11	-0.00584013	-0.0174116	0.039413	0.0675561
02:25:26	0.00338723	0.021399	0.029682	0.103631
02:25:41	0.0139713	0.545614	0.0645162	0.559857
02:25:56	0.0653945	2.74385	0.272214	2.38977
02:26:11	0.129127	4.38834	0.522079	3.66729
02:26:26	0.10772	3.20578	0.471814	2.69136
02:26:41	0.0627945	1.78006	0.286611	1.54409
02:26:56	0.0364165	0.98091	0.165653	0.884437
02:27:11	0.0190982	0.50745	0.0996977	0.521802
02:27:26	0.00544904	0.220905	0.0656361	0.263961
02:27:41	0.00379994	0.0690815	0.0482992	0.143106
02:27:56	0.00498018	0.0127791	0.0338147	0.103324
02:28:11	-0.00130319	-0.0119944	0.0328791	0.0886384
02:28:26	-0.00386682	-0.0172047	0.0349389	0.073348
02:28:41	0.00251981	-0.014968	0.0329962	0.0868838
02:28:56	-0.00515031	-0.0206253	0.0481446	0.0683022
02:29:11	0.001424	-0.018658	0.0424062	0.0771158
02:29:26	0.00327192	-0.019875	0.035216	0.0818722
02:29:41	0.000861334	-0.0256267	0.0415837	0.0592186
02:29:56	0.00150781	-0.0233665	0.03263	0.0787499
02:30:11	0.00170384	-0.0200235	0.0288039	0.0685748
02:30:26	-0.00484533	-0.0165602	0.0345024	0.087922
02:30:41	0.00218836	-0.023257	0.0319192	0.0582878
02:30:56	-0.00221981	-0.0217579	0.0387494	0.0759836
02:31:11	-0.00606185	-0.0246267	0.0348639	0.0551947
02:31:26	0.00115551	-0.017896	0.0296769	0.0847615
02:31:41	0.00521504	0.167993	0.0448752	0.219942
02:31:56	0.0281084	1.46669	0.128289	1.34344
02:32:11	0.0963636	3.85647	0.388762	3.26118
02:32:26	0.115465	3.82759	0.474899	3.21915
02:32:41	0.0771533	2.19078	0.315095	1.86428
02:32:56	0.0365837	1.22061	0.186198	1.08847
02:33:11	0.0215746	0.649726	0.112138	0.61684
02:33:26	0.00152307	0.305092	0.0676893	0.352957
02:33:41	0.002956	0.105332	0.0508891	0.172676
02:33:56	-0.00496307	0.0309039	0.0336811	0.121562
02:34:11	0.000921473	-0.00585014	0.0421915	0.07852
02:34:26	0.000144217	-0.0171716	0.038659	0.0738609
02:34:41	0.00275936	-0.0208424	0.0248037	0.0818607
02:34:56	0.00216635	-0.0235779	0.0376761	0.0625814
02:35:11	0.00217573	-0.0239234	0.0382972	0.0790682
02:35:26	0.000981487	-0.0250341	0.034289	0.0711148
02:35:41	-0.000499446	-0.0212006	0.0426011	0.0496957
02:35:56	-0.00218113	-0.0238318	0.0330545	0.0529573
02:36:11	-0.00152245	-0.0231786	0.029925	0.0716545
02:36:26	0.00225733	-0.0245269	0.0373101	0.0739767
02:36:41	-0.0011661	-0.0197612	0.0327664	0.0663437
02:36:56	-0.00558631	-0.019823	0.0351873	0.0779873
02:37:11	0.00046138	-0.0206046	0.0403625	0.0662504
02:37:26	-0.00705659	-0.0249706	0.0330784	0.0680951
02:37:41	0.00499307	0.00725336	0.0328829	0.0943258
02:37:56	0.00828545	0.439607	0.0532679	0.459096
02:38:11	0.0541006	2.34252	0.194641	2.07147
02:38:26	0.100549	4.05893	0.400959	3.44226
02:38:41	0.0880569	3.09698	0.375876	2.64003
02:38:56	0.0502672	1.67433	0.230265	1.4371
02:39:11	0.0255513	0.916624	0.130915	0.843505
02:39:26	0.0126928	0.471346	0.0775394	0.479277
02:39:41	0.00926765	0.198242	0.0534886	0.231914
02:39:56	-0.0026617	0.0642609	0.0438625	0.132287
02:40:11	-0.00293286	0.01037	0.0293933	0.102926
02:40:26	0.00402612	-0.013464	0.0344095	0.0902094
02:40:41	-0.00387173	-0.0205882	0.027982	0.0793076
02:40:56	-0.00539181	-0.0186777	0.0335765	0.07302
02:41:11	-0.00418315	-0.0182213	0.0334713	0.0546124
02:41:26	0.00278022	-0.0197389	0.0293424	0.0901459
02:41:41	-0.0017555	-0.0254125	0.0245854	0.0715046
02:41:56	-0.00210546	-0.0200607	0.03083	0.0811107
02:42:11	-0.00233278	-0.0192768	0.0289121	0.0832054
02:42:26	-0.0057489	-0.0260491	0.0345603	0.0687266
02:42:41	0.00124492	-0.0248545	0.0341034	0.0647809
02:42:56	0.0026072	-0.0271088	0.0277722	0.0734749
02:43:11	-0.00146801	-0.0268695	0.0325294	0.0702834
02:43:26	0.00149488	-0.0259329	0.0321443	0.0784215
02:43:41	-0.00274739	-0.0212403	0.037335	0.0752347
02:43:56	-0.00389955	0.0269512	0.0336031	0.130046
02:44:11	0.0140043	0.63929	0.0592837	0.644157
02:44:26	0.0528694	2.72653	0.20373	2.38109
02:44:41	0.0918216	3.91207	0.361306	3.32933
02:44:56	0.0724708	2.67309	0.29517	2.29347
02:45:11	0.0439451	1.43673	0.167797	1.2808
02:45:26	0.0193284	0.765296	0.100108	0.695455
02:45:41	0.0103976	0.35867	0.0651568	0.389062
02:45:56	-0.00219449	0.132372	0.0489082	0.198798
02:46:11	0.00181332	0.0390128	0.0363012	0.135702
02:46:26	-0.0029458	-0.00212525	0.0365618	0.0827473
02:46:41	-0.00281642	-0.0144176	0.0287695	0.0777694
02:46:56	-0.00735405	-0.0188383	0.0256156	0.0699349
02:47:11	-0.00104031	-0.0229508	0.0347847	0.0939762
02:47:26	-0.00170009	-0.0234841	0.0224718	0.0629564
02:47:41	-0.00353726	-0.0203219	0.0242297	0.0726622
02:47:56	-0.00220497	-0.0222396	0.0317595	0.0446843
02:48:11	0.000376178	-0.0241987	0.028552	0.0705197
02:48:25	-0.00234615	-0.021642	0.0267722	0.0717512
02:48:41	-0.00546199	-0.0241902	0.0312136	0.0862121
02:48:56	-0.000304951	-0.0227464	0.0326496	0.069533
02:49:11	-0.00403213	-0.0208088	0.0380809	0.0511381
02:49:26	-0.00377267	-0.0217984	0.0309015	0.0852179
02:49:41	-0.00450937	-0.0239671	0.0307561	0.0933206
02:49:56	0.00540714	-0.0231219	0.030621	0.0751296
02:50:11	-0.00420529	-0.001396	0.0332708	0.0926988
02:50:26	0.0013221	0.373461	0.0396973	0.432985
02:50:41	0.0292578	2.08559	0.127853	1.85129
02:50:56	0.0725249	3.75229	0.272087	3.22359
02:51:11	0.0703703	2.90471	0.269352	2.49386
02:51:26	0.0323218	1.52278	0.164164	1.37093
02:51:41	0.0195934	0.79193	0.102417	0.750701
02:51:56	0.00910151	0.377056	0.0603012	0.419244
02:52:11	0.0026651	0.138564	0.0479499	0.209021
02:52:26	-0.00295885	0.0409496	0.0431699	0.116515
02:52:41	-0.0011679	0.00420852	0.0396462	0.0748621
02:52:56	-0.00141788	-0.0159708	0.0330387	0.0754819
02:53:11	-0.00332616	-0.0235406	0.0276165	0.0969481
02:53:26	-0.000323039	-0.0210849	0.0330086	0.0700832
02:53:41	0.000895601	-0.0196335	0.0306545	0.0746659
02:53:56	0.001625	-0.0228986	0.0267007	0.0772954
02:54:11	0.000580034	-0.0240291	0.0311386	0.0652278
02:54:26	-0.000979111	-0.025152	0.0241032	0.0489131
02:54:41	-0.0032059	-0.0243828	0.030879	0.0630914
02:54:56	-0.00554009	-0.0231304	0.0266475	0.07161
02:55:11	0.00194171	-0.0209532	0.0311262	0.087152
02:55:26	-0.00151609	-0.0260665	0.0384054	0.0785387
02:55:41	-0.00108628	-0.0197264	0.0283473	0.0812565
02:55:56	-0.00495864	-0.0187531	0.0252062	0.0442441
02:56:11	0.000872207	-0.0240793	0.0344146	0.0575836
02:56:26	-0.000164563	0.0284632	0.0321315	0.126042
02:56:41	0.00545704	0.609834	0.0473688	0.616436
02:56:56	0.0331424	2.52643	0.130528	2.24577
02:57:11	0.0507229	3.60836	0.243996	3.09703
02:57:26	0.0424719	2.43977	0.190595	2.1337
02:57:41	0.0281265	1.24133	0.109596	1.13357
02:57:56	0.0106096	0.628549	0.0707319	0.619471
02:58:11	0.00280271	0.273182	0.0536567	0.315474
02:58:26	0.00363699	0.0942145	0.0342862	0.173889
02:58:41	0.00326108	0.0162184	0.0374191	0.113749
02:58:56	-0.000895062	-0.00233716	0.0388703	0.0883629
02:59:11	-0.00139592	-0.0159101	0.0366699	0.0498444
02:59:26	0.00139735	-0.0165972	0.0343246	0.0801617
02:59:41	-0.0044393	-0.0266487	0.0321154	0.0723791
02:59:56	-0.00222939	-0.0194045	0.0248025	0.0731831
03:00:11	-0.00708261	-0.0223915	0.0341593	0.0659927
03:00:26	0.00270708	-0.0245842	0.0250441	0.0772104
03:00:41	0.00108968	-0.0248328	0.0320857	0.0578957
03:00:55	-0.00314727	-0.0247623	0.0277178	0.079746
03:01:11	-0.00447374	-0.0239288	0.0297409	0.074547
03:01:26	-0.00663952	-0.0279843	0.0275858	0.0893773
03:01:41	0.00171485	-0.0247746	0.0380624	0.0662403
03:01:56	-0.0050341	-0.0244222	0.0287051	0.0673827
03:02:11	0.00264233	-0.0228424	0.0299496	0.0791593
03:02:26	0.000308314	-0.0268654	0.023394	0.0712881
03:02:41	-0.00122086	-0.0119321	0.032414	0.093514
03:02:56	0.000994718	0.210516	0.0228059	0.285789
03:03:11	0.0054597	1.50164	0.0630371	1.41107
03:03:26	0.0267012	3.30476	0.137682	2.8956
03:03:41	0.0330465	3.01851	0.159064	2.6445
03:03:56	0.0242751	1.55888	0.10727	1.41718
03:04:10	0.00890285	0.817626	0.064089	0.784819
03:04:26	0.00436689	0.363163	0.0490181	0.402912
03:04:41	-0.00694727	0.135291	0.0329438	0.188015
03:04:56	-0.000968736	0.0368212	0.0329672	0.139816
03:05:11	0.000335795	-0.000113518	0.0392577	0.0869306
03:05:26	-0.00258089	-0.0162394	0.0293866	0.0723866
03:05:40	-0.00222914	-0.0213413	0.0346284	0.0623435
03:05:56	-0.00276453	-0.0216465	0.0278387	0.0920716
03:06:11	-0.0029481	-0.0217875	0.025906	0.0758684
03:06:26	-0.00139732	-0.022408	0.0285718	0.0719655
03:06:41	0.00209791	-0.0167705	0.0287643	0.0450497
03:06:56	-0.00672137	-0.0202113	0.0325275	0.0753285
03:07:11	-0.00193554	-0.0221712	0.0293962	0.0756865
03:07:26	-0.00119403	-0.0231933	0.0275663	0.0810768
03:07:41	0.000994637	-0.0271323	0.0343609	0.0692982
03:07:56	-0.00410969	-0.0222234	0.0400622	0.0753579
03:08:11	-0.0029551	-0.0253843	0.0340221	0.0471072
03:08:26	-0.00201684	-0.0235461	0.0290817	0.054164
03:08:41	-0.0024183	-0.0250343	0.029729	0.0733783
03:08:55	0.00215837	0.00611209	0.0273048	0.0947038
03:09:11	0.00730951	0.424747	0.0276956	0.476509
03:09:26	0.0114805	2.01819	0.0611266	1.87273
03:09:41	0.0140848	3.29005	0.105641	2.91094
03:09:56	0.0155143	2.40935	0.101266	2.16363
03:10:11	0.011674	1.13976	0.0592029	1.09146
03:10:26	0.00052809	0.547129	0.0452439	0.553021
03:10:41	-0.00253202	0.228931	0.0361192	0.313822
03:10:56	0.00187339	0.0711917	0.0296526	0.139668
03:11:11	-0.00191212	0.0139558	0.0330297	0.0944256
03:11:26	-0.00126937	-0.00920829	0.0287819	0.0673992
03:11:41	-0.00314428	-0.0209165	0.0312653	0.0765182
03:11:56	-0.00631135	-0.0174512	0.0383996	0.0869183
03:12:11	-0.000656939	-0.0214764	0.0335598	0.078872
03:12:26	0.00109823	-0.0216416	0.0278638	0.047569
03:12:41	0.00302528	-0.0220437	0.0284126	0.0624773
03:12:56	-0.00390131	-0.0225042	0.0267899	0.0880338
03:13:11	0.000472086	-0.0258936	0.0301965	0.0671319
03:13:26	-0.00535513	-0.0216058	0.033641	0.0568645
03:13:41	0.000495984	-0.0239425	0.0333909	0.0955189
03:13:56	0.000847004	-0.0230873	0.0271107	0.0608951
03:14:11	0.00193977	-0.0224615	0.0347496	0.0601282
03:14:26	0.00431488	-0.029405	0.0272961	0.0578682
03:14:41	-0.000270828	-0.0248997	0.0325325	0.0765783
03:14:56	0.00313788	-0.0169857	0.0300848	0.0913464
03:15:11	0.000627077	0.150074	0.0525307	0.223715
03:15:26	0.0516887	1.10755	0.282336	0.975973
03:15:41	0.158182	2.45155	0.700266	2.00094
03:15:56	0.172822	2.27365	0.743509	1.81603
03:16:11	0.0924111	1.11029	0.414678	0.904123
03:16:26	0.0337747	0.430211	0.191077	0.405628
03:16:41	0.012331	0.15128	0.0935779	0.192895
03:16:56	0.00204783	0.0355268	0.0526989	0.105993
03:17:11	-0.000249612	0.00145472	0.0404715	0.0881818
03:17:26	-0.000694065	-0.0193871	0.0344102	0.0713443
03:17:41	0.0028986	-0.0271231	0.0412551	0.0835129
03:17:55	-0.00238394	-0.0234062	0.0344089	0.0789445
03:18:11	-0.00697347	-0.0219534	0.0347416	0.0824145
03:18:26	-0.00145249	-0.021285	0.0326908	0.0683453
03:18:41	-0.00375439	-0.0180754	0.035002	0.0604366
03:18:56	-0.00906592	-0.0247443	0.0357486	0.0710047
03:19:11	0.000338474	-0.0232539	0.0303807	0.0685045
03:19:25	-0.000616172	-0.0244046	0.0312374	0.0704357
03:19:41	0.00122695	-0.0224704	0.0502713	0.0763904
03:19:56	0.0052554	-0.0189087	0.0332201	0.0692638
03:20:11	0.00211687	-0.020395	0.0419493	0.0696404
03:20:26	-0.00577831	-0.0234556	0.0350159	0.0751227
03:20:41	5.05625e-05	-0.0261552	0.0351614	0.0764948
03:20:56	-0.00372103	-0.0217142	0.0394368	0.0686857
03:21:11	2.47228e-05	0.0587438	0.0398051	0.131393
03:21:26	0.0352903	0.67557	0.135302	0.64071
03:21:41	0.11724	1.99918	0.475913	1.66354
03:21:56	0.165712	2.34695	0.683546	1.89435
03:22:11	0.106098	1.3982	0.473087	1.12272
03:22:26	0.0355872	0.572856	0.225503	0.513692
03:22:41	0.0102764	0.208086	0.0967817	0.234719
03:22:56	0.00170754	0.0635696	0.0611924	0.13597
03:23:11	0.00159228	0.0055943	0.0427355	0.130391
03:23:25	-0.00195182	-0.012061	0.0357453	0.0625389
03:23:41	-0.00276617	-0.0185762	0.0307664	0.0798784
03:23:56	-0.00483034	-0.0248463	0.0240752	0.0727803
03:24:11	3.6475e-05	-0.0265202	0.0317662	0.0625221
03:24:26	-0.00783451	-0.0272446	0.0332726	0.0558854
03:24:41	-0.000367926	-0.0239567	0.0368425	0.0643769
03:24:56	-0.0024107	-0.0236048	0.0284279	0.0676248
03:25:11	-0.0014362	-0.025575	0.0427419	0.0543979
03:25:26	-0.00328486	-0.0215825	0.0402931	0.0465898
03:25:41	-0.00125399	-0.0200627	0.0297183	0.0764795
03:25:56	0.000755873	-0.0196254	0.0330391	0.0640067
03:26:11	-0.00423018	-0.0208139	0.0359649	0.0625742
03:26:26	-0.00634367	-0.023684	0.0379889	0.0688294
03:26:41	0.00510125	-0.0248394	0.0337835	0.0555077
03:26:55	-0.00314887	-0.0266891	0.0303614	0.0737135
03:27:11	-0.00692675	-0.0129869	0.0386238	0.083933
03:27:26	0.00533491	0.200198	0.0639096	0.236657
03:27:41	0.0598079	1.18328	0.248168	1.03134
03:27:56	0.135776	2.23057	0.553788	1.82945
03:28:11	0.13018	1.90367	0.569353	1.52635
03:28:26	0.0648213	0.901438	0.317309	0.754675
03:28:41	0.0261931	0.338297	0.142882	0.346512
03:28:56	0.0101507	0.111954	0.0755527	0.153542
03:29:11	-0.00116325	0.0247221	0.0413809	0.0995482
03:29:26	-0.00107922	-0.00602531	0.0338443	0.0805102
03:29:41	0.000511505	-0.0190421	0.029388	0.0453588
03:29:56	0.00150593	-0.0193473	0.0367834	0.064173
03:30:11	-0.00176575	-0.0223575	0.0379854	0.0741041
03:30:26	0.000518645	-0.0216527	0.0384558	0.0667681
03:30:41	0.00536248	-0.0200596	0.0423031	0.0618461
03:30:56	-0.00459257	-0.0266263	0.0305835	0.0632424
03:31:11	-0.000901607	-0.0289944	0.0392479	0.063374
03:31:26	0.0056287	-0.0225645	0.0401306	0.064006
03:31:41	0.0017802	-0.0202471	0.0342827	0.0553339
03:31:56	0.00376792	-0.0226835	0.0347218	0.0692483
03:32:11	-0.00161412	-0.0240796	0.0348612	0.0990889
03:32:26	-0.000482057	-0.0223572	0.0252366	0.0782854
03:32:41	-0.00259233	-0.0259916	0.0372172	0.0651977
03:32:56	-0.00210482	-0.021529	0.0352197	0.0770881
03:33:11	-0.00133399	-0.0258434	0.0323388	0.0611113
03:33:26	-0.00136187	-0.0220897	0.0354686	0.0594794
03:33:41	0.00449174	0.0197299	0.0385298	0.101962
03:33:56	0.0224461	0.416834	0.0902566	0.422212
03:34:11	0.0858734	1.56157	0.324636	1.34222
03:34:26	0.130055	2.12257	0.534753	1.73139
03:34:41	0.0950838	1.44312	0.420818	1.18776
03:34:56	0.0371597	0.597442	0.207387	0.543083
03:35:11	0.0105879	0.209465	0.0851721	0.250109
03:35:26	0.00284753	0.0691579	0.053686	0.127251
03:35:41	-0.00417409	0.00261848	0.0379542	0.0958713
03:35:56	-0.0032717	-0.0178291	0.0299358	0.0651635
03:36:11	0.00118363	-0.0164092	0.0292205	0.0799664
03:36:26	-0.00271375	-0.0221	0.0388911	0.0595485
03:36:41	-0.00490451	-0.0218513	0.0310768	0.0628864
03:36:56	-0.00383492	-0.0269196	0.027538	0.0760448
03:37:11	0.000549108	-0.0293066	0.0292217	0.0536071
03:37:26	-0.00246804	-0.0212234	0.0333696	0.0823055
03:37:41	-0.00184696	-0.0225107	0.034241	0.0560892
03:37:56	0.0039402	-0.0267699	0.0346157	0.069765
03:38:11	-0.00442575	-0.0215194	0.0300974	0.0548346
03:38:26	-0.0020827	-0.0252017	0.0350898	0.072535
03:38:41	-0.000131483	-0.0239818	0.0289378	0.0669291
03:38:56	-0.00501473	-0.020239	0.0417863	0.0680508
03:39:11	-0.000184513	-0.0247903	0.036287	0.0633237
03:39:26	-0.00682689	-0.0238962	0.0300281	0.0764564
03:39:41	-0.000183165	-0.0261472	0.0342581	0.0628434
03:39:56	-0.00316895	0.00213057	0.0326345	0.0927429
03:40:11	0.0101047	0.325925	0.0691326	0.342653
03:40:26	0.0659602	1.33318	0.259386	1.14394
03:40:41	0.116943	1.98724	0.461335	1.64404
03:40:56	0.0941488	1.43978	0.391329	1.20703
03:41:11	0.0372484	0.596274	0.188555	0.566211
03:41:26	0.00890903	0.210744	0.0855779	0.229199
03:41:41	0.00737681	0.0594547	0.0474653	0.120383
03:41:56	-0.00039145	0.00534481	0.0323718	0.0743661
03:42:11	-0.00552397	-0.0153281	0.0439019	0.0525866
03:42:26	0.00844849	-0.0213793	0.0327733	0.0774859
03:42:41	-0.00179651	-0.0228824	0.034278	0.0571754
03:42:56	0.00106827	-0.0186222	0.0321154	0.0562868
03:43:11	-0.00682276	-0.0223007	0.0271807	0.0487225
03:43:26	-0.00278434	-0.0198296	0.0335209	0.0642631
03:43:41	-0.00587805	-0.0251993	0.0294807	0.0358534
03:43:56	-0.000771357	-0.023694	0.0327942	0.0469857
03:44:11	0.000701244	-0.0217631	0.0270173	0.0674378
03:44:26	-0.000660608	-0.0217283	0.0360937	0.0650871
03:44:41	-0.000703758	-0.023933	0.0266105	0.0661923
03:44:56	-0.00422706	-0.0225583	0.0366766	0.0859292
03:45:11	-0.00409964	-0.0236772	0.0257866	0.0581894
03:45:26	-0.00677673	-0.0270534	0.0296321	0.0591135
03:45:41	-0.00183793	-0.0260499	0.0299935	0.0652078
03:45:56	0.00216516	-0.0227689	0.0240918	0.0559766
03:46:11	0.00445753	0.0582539	0.0342425	0.123638
03:46:26	0.0265785	0.630736	0.119182	0.589462
03:46:41	0.0861212	1.63563	0.321922	1.39573
03:46:56	0.0983977	1.73832	0.395708	1.4472
03:47:11	0.0585943	0.963017	0.25226	0.815845
03:47:26	0.0272601	0.349618	0.1244	0.352193
03:47:41	0.00194379	0.105333	0.0501219	0.144985
03:47:56	-0.003462	0.0227652	0.0406485	0.120863
03:48:11	0.000963307	-0.00506892	0.0361193	0.0586705
03:48:26	-0.00531652	-0.0174651	0.0227953	0.0428521
03:48:41	-0.000869776	-0.0188652	0.0325913	0.0425541
03:48:56	0.00229727	-0.0224043	0.02445	0.0401803
03:49:11	-0.00162656	-0.0200905	0.0275368	0.030709
03:49:26	-0.004507	-0.0285327	0.0374091	0.0650779
03:49:41	-3.0158e-05	-0.0209831	0.0267879	0.0760896
03:49:56	-0.00361631	-0.0207734	0.0314513	0.0823706
03:50:11	-0.0082646	-0.0255095	0.031102	0.0496213
03:50:26	5.86924e-05	-0.0206972	0.039516	0.0626839
03:50:41	-0.00594536	-0.02086	0.0417472	0.0495309
03:50:56	-0.00456735	-0.0270369	0.0281887	0.0547154
03:51:11	-0.00522914	-0.0216372	0.0315549	0.0590109
