Relative Time	Peak at 829 cm-1	Peak at 1204 cm-1	Peak at 1704 cm-1	Peak at 1753 cm-1	Annotations
03:54:41	0.124283	2.32988	0.480542	1.92765	
03:54:56	0.101152	2.06069	0.425362	1.68678	
03:55:11	0.0803182	1.5012	0.329728	1.26624	
03:55:26	0.0516544	0.954101	0.224674	0.850226	
03:55:41	0.0271864	0.602991	0.154196	0.573556	
03:55:56	0.0180936	0.367223	0.0944847	0.381542	
03:56:11	0.0138456	0.253229	0.0711266	0.283091	
03:56:26	0.0073048	0.176476	0.0583267	0.234259	
03:56:41	0.00521932	0.123614	0.053303	0.178483	
03:56:56	-0.00109513	0.0542351	0.036137	0.141524	
03:57:11	-0.0109091	0.00680192	0.0254134	0.0780318	
03:57:26	-0.00045003	-0.0160177	0.0248611	0.0739375	
03:57:41	-0.00289885	-0.0201192	0.0314607	0.0752759	
03:57:56	0.00448197	-0.0235488	0.0283173	0.0830241	
03:58:11	-0.000489345	-0.022419	0.0243145	0.0767834	
03:58:26	0.00405494	-0.0280552	0.0225022	0.0809797	
03:58:41	-0.00513007	-0.0243014	0.0255493	0.0596674	
03:58:56	-0.00753879	-0.0244292	0.0263082	0.073413	
03:59:11	-0.00640424	-0.0222838	0.0205237	0.0753331	
03:59:26	-0.00643199	-0.019719	0.01634	0.0600893	
03:59:41	-0.00251206	-0.00780153	0.0301261	0.0723405	
03:59:56	0.000228921	0.0729459	0.0300725	0.158753	
04:00:11	0.00878216	0.343367	0.0456752	0.372061	
04:00:26	0.0324411	0.948208	0.113894	0.832888	
04:00:41	0.0696765	1.77542	0.258083	1.51639	
04:00:56	0.101748	2.26118	0.376176	1.88819	
04:01:11	0.099357	2.09478	0.385704	1.74714	
04:01:26	0.0856052	1.8188	0.335662	1.53695	
04:01:41	0.0566687	1.2477	0.252869	1.07438	
04:01:56	0.0354692	0.77655	0.15765	0.696687	
04:02:11	0.025357	0.476137	0.0992619	0.461407	
04:02:26	0.0149813	0.305783	0.0837266	0.341811	
04:02:41	0.00614672	0.209541	0.0618269	0.239327	
04:02:56	0.00934707	0.143897	0.0565781	0.195214	
04:03:11	-0.000170865	0.0938836	0.0456974	0.147837	
04:03:26	-0.00143979	0.0193158	0.0255293	0.0914267	
04:03:41	-0.00192074	-0.0104152	0.0248985	0.0801334	
04:03:56	-0.00532603	-0.0131531	0.0274537	0.0989448	
04:04:11	9.15441e-05	-0.018745	0.0235145	0.0633324	
04:04:26	-0.0029586	-0.0210196	0.0241792	0.0845062	
04:04:41	-0.00707688	-0.0196623	0.0201193	0.0581738	
04:04:56	0.00163878	-0.0192598	0.0174634	0.0587478	
04:05:11	-0.00800751	-0.0217356	0.0310092	0.0600112	
04:05:26	-0.00576638	-0.0260343	0.02477	0.0576609	
04:05:41	-0.00742034	-0.0232487	0.028884	0.0563667	
04:05:56	-0.000618941	0.00436571	0.0266757	0.0842206	
04:06:11	0.000605188	0.117594	0.0317296	0.17612	
04:06:26	0.00748614	0.460498	0.0613647	0.45813	
04:06:41	0.0317458	1.12147	0.12829	1.04296	
04:06:56	0.0646497	1.84009	0.242088	1.5837	
04:07:11	0.091955	2.0623	0.312348	1.74249	
04:07:26	0.0773677	1.8452	0.294114	1.58194	
04:07:41	0.0649711	1.51032	0.246709	1.3195	
04:07:56	0.0399989	0.96336	0.162813	0.871689	
04:08:11	0.0139864	0.574558	0.106532	0.556763	
04:08:26	0.0130452	0.358068	0.07095	0.383783	
04:08:41	0.0101314	0.239811	0.0532627	0.282064	
04:08:56	0.00765501	0.164809	0.0426519	0.213384	
04:09:10	0.00514749	0.118722	0.0323107	0.19125	
04:09:26	0.000967998	0.0451941	0.0362194	0.12456	
04:09:41	0.000946399	0.00054976	0.0191504	0.0765394	
04:09:56	-4.47862e-05	-0.0165005	0.0186027	0.0585139	
04:10:11	-0.000335287	-0.0184624	0.0226607	0.0602856	
04:10:26	-0.00676314	-0.016798	0.0209502	0.0799388	
04:10:41	-0.00312104	-0.0233452	0.0182646	0.0683429	
04:10:56	-0.00384829	-0.021244	0.0271414	0.0753273	
04:11:11	-0.00639262	-0.0234308	0.0264285	0.077987	
04:11:26	-0.00482753	-0.0240905	0.0231101	0.0885584	
04:11:41	-0.0105073	-0.0279962	0.0271117	0.0846309	
04:11:56	-0.00460955	-0.027281	0.0260052	0.0662238	
04:12:11	-0.00042748	-0.00201961	0.0251709	0.094159	
04:12:26	-0.000525852	0.0751307	0.0197109	0.153216	
04:12:41	0.0044432	0.329825	0.034878	0.378396	
04:12:56	0.0158868	0.871156	0.0776883	0.816599	
04:13:11	0.0402257	1.54018	0.15412	1.39289	
04:13:26	0.0586441	1.88405	0.226774	1.66566	
04:13:41	0.0536372	1.69009	0.218952	1.4943	
04:13:56	0.0470858	1.47178	0.194498	1.29816	
04:14:11	0.0277163	0.98816	0.145071	0.925074	
04:14:26	0.00898216	0.597171	0.094905	0.579218	
04:14:41	0.0161958	0.363695	0.0734769	0.399258	
04:14:55	0.00376022	0.255478	0.0510156	0.305877	
04:15:11	0.0036591	0.174763	0.0400096	0.238654	
04:15:26	-0.00190241	0.121931	0.0433053	0.203968	
04:15:41	-0.00307885	0.0576669	0.0310999	0.11005	
04:15:56	0.00176801	0.00360301	0.0282491	0.0940407	
04:16:10	-0.00329727	-0.0130857	0.0244121	0.0543067	
04:16:26	-0.00211331	-0.0172296	0.0122608	0.0738938	
04:16:41	-0.00174816	-0.0222198	0.0245225	0.0924028	
04:16:56	-0.00506061	-0.0144709	0.0267063	0.0635637	
04:17:11	-8.89936e-07	-0.0257913	0.0175826	0.0936974	
04:17:26	-0.000512839	-0.0191814	0.0200195	0.049766	
04:17:41	-0.000446974	-0.0208326	0.0234314	0.0649863	
04:17:56	-0.000867033	-0.0218022	0.0224015	0.0760331	
04:18:11	0.00410936	-0.0230846	0.0181861	0.0677586	
04:18:26	-0.00859592	-0.0148763	0.0234425	0.0613972	
04:18:41	-0.00637973	0.0198794	0.0222309	0.102553	
04:18:56	0.00253427	0.170568	0.0248453	0.243147	
04:19:11	0.00603993	0.545532	0.0402555	0.543049	
04:19:26	0.0158261	1.12809	0.0621327	1.06064	
04:19:41	0.0276178	1.60884	0.112987	1.43357	
04:19:56	0.0374265	1.58542	0.135306	1.42466	
04:20:11	0.029694	1.40771	0.122278	1.29457	
04:20:26	0.0153768	1.09017	0.102883	1.00485	
04:20:41	0.013263	0.670992	0.0679078	0.661234	
04:20:56	0.00317694	0.423727	0.0495876	0.436826	
04:21:11	0.00522558	0.281822	0.0339688	0.331416	
04:21:26	0.00182593	0.199059	0.0389767	0.24163	
04:21:41	0.000899754	0.14704	0.0323803	0.195159	
04:21:56	-0.000924055	0.0816586	0.0233237	0.177111	
04:22:11	0.00137546	0.0083546	0.00850894	0.10809	
04:22:26	-0.00360742	-0.0142688	-0.00233309	0.0702787	
04:22:41	-0.00881551	-0.0256855	-0.00722859	0.0798862	
04:22:56	-0.00472384	-0.0231482	-0.00657537	0.0724441	
04:23:11	-0.0090834	-0.0238559	0.00254178	0.093916	
04:23:26	-0.00348317	-0.0188015	0.0111607	0.0680289	
04:23:41	-0.0071203	-0.0247171	0.0172187	0.0729922	
04:23:56	0.00151076	-0.0243056	0.0188279	0.0962524	
04:24:11	-0.0038716	-0.025753	0.0245053	0.0513733	
04:24:26	-0.00638847	-0.0196702	0.025807	0.0586091	
04:24:41	0.00232802	-0.0162516	0.0155791	0.0534822	
04:24:56	-0.00747096	-0.0186669	0.0270352	0.0633743	
04:25:11	-0.00315273	-0.0218193	0.0228862	0.0746174	
04:25:26	-0.00327066	-0.0253231	0.0201035	0.0651965	
04:25:41	0.00142625	-0.0240803	0.0280063	0.0656394	
04:25:56	-0.00507192	-0.0276152	0.0274522	0.0748806	
04:26:11	-0.00438779	-0.0240329	0.0192988	0.0525461	
04:26:26	-0.00349141	-0.0254602	0.0184155	0.0742994	
04:26:41	-0.00385731	-0.0222861	0.032335	0.0545493	
04:26:56	-0.00275416	-0.0282899	0.0256144	0.0728848	
04:27:11	-0.00201015	-0.0287813	0.0207831	0.0670092	
04:27:26	-0.0104339	-0.0219421	0.022335	0.0596934	
04:27:40	-0.00467566	-0.0271999	0.026471	0.0677637	
04:27:56	-0.000571605	-0.0244836	0.0208922	0.0608689	
04:28:11	-0.00261827	-0.0163799	0.0266824	0.0653486	
04:28:26	-0.000572581	-0.0224738	0.0140608	0.0623118	
04:28:41	-0.000892836	-0.0276166	0.0312965	0.0636471	
04:28:55	-0.00280899	-0.0271133	0.0146207	0.078611	
04:29:11	-0.00194964	-0.0245151	0.0189577	0.0649464	
04:29:26	-0.00196575	-0.0246558	0.0206462	0.0517134	
04:29:41	-0.00479201	-0.0264692	0.0224954	0.0726525	
04:29:56	-0.00479995	-0.0265988	0.0166827	0.0691465	
