Relative Time	Peak at 1591 cm-1	Annotations
07:14:56	0.0126055	
07:15:10	0.016426	
07:15:26	0.0110786	
07:15:41	0.0155367	
07:15:56	0.0140581	
07:16:11	0.0134607	
07:16:26	0.0111393	
07:16:41	0.0139826	
07:16:56	0.0102286	
07:17:11	0.0121234	
07:17:26	0.0118073	
07:17:41	0.0134945	
07:17:56	0.0136647	
07:18:10	0.0107214	
07:18:25	0.0126451	
07:18:41	0.0134572	
07:18:56	0.0160392	
07:19:11	0.0125151	
07:19:26	0.0153952	
07:19:41	0.0136965	
07:19:56	0.0129041	
07:20:11	0.0118767	
07:20:26	0.0121872	
07:20:41	0.0111031	
07:20:55	0.00739248	
07:21:11	0.0132673	
07:21:25	0.00920352	
07:21:41	0.0151041	
07:21:56	0.0151479	
07:22:11	0.0124594	
07:22:26	0.0118266	
07:22:41	0.0143872	
07:22:56	0.0189795	
07:23:11	0.0176466	
07:23:26	0.0116868	
07:23:41	0.0175116	
07:23:56	0.013138	
07:24:10	0.0140223	
07:24:26	0.0137018	
07:24:40	0.0131149	
07:24:55	0.0102914	
07:25:11	0.0152702	
07:25:26	0.011637	
07:25:41	0.0126732	
07:25:56	0.0142224	
07:26:11	0.0130623	
07:26:26	0.0142838	
07:26:40	0.0141249	
07:26:55	0.013985	
07:27:10	0.0136961	
07:27:26	0.0129859	
07:27:41	0.0130523	
07:27:56	0.0112926	
07:28:11	0.0100675	
07:28:25	0.0136956	
07:28:40	0.0134291	
07:28:55	0.0134235	
07:29:11	0.0154764	
07:29:26	0.0137601	
07:29:40	0.0109734	
07:29:56	0.0141238	
07:30:11	0.0152383	
07:30:26	0.016583	
07:30:41	0.0109678	
07:30:56	0.0105472	
07:31:10	0.015049	
07:31:26	0.0116658	
07:31:40	0.0157981	
07:31:56	0.011596	
07:32:11	0.01454	
07:32:26	0.0120075	
07:32:40	0.0156918	
07:32:56	0.0184558	
07:33:11	0.0124928	
07:33:26	0.0130643	
07:33:41	0.0146176	
07:33:56	0.0135217	
07:34:11	0.0118614	
07:34:26	0.0123284	
07:34:41	0.0159162	
07:34:56	0.0131824	
07:35:11	0.014415	
07:35:26	0.0168734	
07:35:41	0.0148431	
07:35:56	0.0115573	
07:36:10	0.0114529	
07:36:26	0.0156121	
07:36:41	0.015365	
07:36:56	0.0154327	
07:37:11	0.0146361	
07:37:26	0.0159307	
07:37:41	0.0185612	
07:37:55	0.0152764	
07:38:10	0.0126971	
07:38:26	0.0134973	
07:38:41	0.0122358	
07:38:56	0.0138248	
07:39:11	0.0135201	
07:39:26	0.0121214	
07:39:41	0.0137732	
07:39:56	0.0141732	
07:40:11	0.0157115	
07:40:26	0.013609	
07:40:41	0.0145838	
07:40:56	0.0141697	
07:41:11	0.0170899	
07:41:25	0.0157203	
07:41:41	0.0182773	
07:41:56	0.0122323	
07:42:10	0.014373	
07:42:25	0.0173893	
07:42:41	0.0154157	
07:42:56	0.0147118	
07:43:10	0.0183669	
07:43:25	0.0135529	
07:43:40	0.0159914	
07:43:56	0.0136098	
07:44:11	0.0123033	
07:44:26	0.0130022	
07:44:41	0.0138808	
07:44:56	0.0118708	
07:45:11	0.0104194	
07:45:26	0.0150702	
07:45:41	0.0120106	
07:45:55	0.0183929	
07:46:11	0.0151371	
07:46:24	0.014295	
07:46:41	0.0141087	
07:46:56	0.0145665	
07:47:11	0.0143304	
07:47:26	0.0151298	
07:47:41	0.0116751	
07:47:56	0.0116552	
07:48:11	0.0176855	
07:48:26	0.0134361	
07:48:41	0.0136985	
07:48:56	0.0112798	
07:49:11	0.0152428	
07:49:26	0.0144429	
07:49:41	0.0157546	
07:49:56	0.0125448	
07:50:11	0.00966255	
07:50:26	0.0139947	
07:50:41	0.0130371	
07:50:56	0.0155132	
07:51:09	0.015166	
07:51:25	0.0155512	
07:51:41	0.0152205	
07:51:56	0.0125786	
07:52:10	0.0152172	
07:52:26	0.0149808	
07:52:41	0.0151536	
07:52:55	0.0144176	
07:53:10	0.0164868	
07:53:26	0.0123228	
07:53:41	0.014497	
07:53:56	0.0143671	
07:54:10	0.0158595	
07:54:26	0.0132445	
07:54:41	0.0113601	
07:54:55	0.010029	
07:55:10	0.0161013	
07:55:25	0.0133155	
07:55:41	0.0144125	
07:55:56	0.0147543	
07:56:11	0.0148551	
07:56:26	0.0120991	
07:56:41	0.0153852	
07:56:56	0.0141301	
07:57:10	0.012625	
07:57:26	0.0108379	
07:57:41	0.0149271	
07:57:56	0.0157066	
07:58:11	0.013003	
07:58:26	0.0132785	
07:58:40	0.0139263	
07:58:55	0.013864	
07:59:11	0.0126213	
07:59:26	0.0123529	
07:59:41	0.0141743	
07:59:56	0.0145512	
08:00:11	0.0164999	
08:00:25	0.0131186	
08:00:41	0.013352	
08:00:56	0.0149123	
08:01:11	0.0155725	
08:01:25	0.0137947	
08:01:41	0.0124752	
08:01:56	0.0164854	
08:02:11	0.00957486	
08:02:26	0.0135558	
08:02:40	0.017982	
08:02:56	0.0148684	
08:03:11	0.015994	
08:03:26	0.012837	
08:03:41	0.0170717	
08:03:56	0.0150842	
08:04:11	0.0137469	
08:04:26	0.0129553	
08:04:41	0.0114049	
08:04:56	0.0132722	
08:05:11	0.0150031	
08:05:26	0.0146545	
08:05:40	0.0145102	
08:05:55	0.0116875	
08:06:10	0.00855253	
08:06:25	0.016436	
08:06:41	0.0112313	
08:06:56	0.0131031	
08:07:11	0.0135608	
08:07:26	0.0140374	
08:07:41	0.0116961	
08:07:56	0.0117181	
08:08:11	0.0141816	
08:08:25	0.0125991	
08:08:41	0.0154473	
08:08:56	0.0123827	
08:09:11	0.0121483	
08:09:25	0.0143798	
08:09:41	0.0147735	
08:09:55	0.0129662	
08:10:11	0.0141533	
08:10:26	0.0121657	
08:10:41	0.0135338	
08:10:56	0.0119681	
08:11:11	0.0161655	
08:11:26	0.0138181	
08:11:41	0.0143289	
08:11:55	0.0149858	
08:12:11	0.0142731	
08:12:26	0.0146221	
08:12:41	0.0148591	
08:12:56	0.013336	
08:13:11	0.0123501	
08:13:26	0.0148751	
08:13:41	0.0123194	
08:13:56	0.0139813	
08:14:10	0.0134507	
08:14:26	0.0153317	
08:14:40	0.0126853	
08:14:56	0.014378	
08:15:11	0.0143214	
08:15:26	0.0129773	
08:15:41	0.014556	
08:15:56	0.01709	
08:16:11	0.0145359	
08:16:26	0.0146905	
08:16:41	0.0131014	
08:16:56	0.0112533	
08:17:11	0.0163549	
08:17:25	0.0146222	
08:17:40	0.015476	
08:17:56	0.0163615	
08:18:11	0.013067	
08:18:25	0.0148585	
08:18:41	0.0150756	
08:18:56	0.0135845	
08:19:11	0.0152832	
08:19:26	0.0106758	
08:19:41	0.0145609	
08:19:56	0.0123819	
08:20:11	0.0147388	
08:20:26	0.015916	
08:20:41	0.0137522	
08:20:56	0.0157529	
08:21:11	0.0131135	
08:21:25	0.00992578	
08:21:40	0.0151162	
08:21:55	0.0142627	
08:22:10	0.0158326	
08:22:26	0.0152339	
08:22:41	0.0128353	
08:22:56	0.0140642	
08:23:09	0.015769	
08:23:26	0.0130617	
08:23:41	0.0120263	
08:23:55	0.0134838	
08:24:11	0.0154767	
08:24:26	0.0156063	
08:24:41	0.0123883	
08:24:56	0.0134848	
08:25:11	0.012268	
08:25:26	0.0157577	
08:25:41	0.0117853	
08:25:56	0.0140904	
08:26:10	0.015063	
08:26:26	0.0139428	
08:26:41	0.0126133	
08:26:56	0.0117073	
08:27:11	0.0148873	
08:27:26	0.0120773	
08:27:41	0.0136489	
08:27:56	0.0137397	
08:28:11	0.0157483	
08:28:25	0.010204	
08:28:41	0.0142567	
08:28:56	0.0136955	
08:29:11	0.0102275	
08:29:26	0.0138657	
08:29:41	0.011462	
08:29:56	0.014851	
08:30:11	0.016138	
08:30:26	0.0131519	
08:30:41	0.0116566	
08:30:56	0.0119849	
08:31:11	0.0187999	
08:31:25	0.0139745	
08:31:41	0.01268	
08:31:56	0.0102814	
08:32:10	0.0121308	
08:32:25	0.0141979	
08:32:41	0.0118722	
08:32:56	0.0172363	
08:33:11	0.0153362	
08:33:26	0.010746	
08:33:41	0.0153458	
08:33:56	0.012632	
08:34:10	0.0138893	
08:34:26	0.0142661	
08:34:41	0.0146959	
08:34:56	0.0148919	
08:35:11	0.0127078	
08:35:26	0.0105273	
08:35:41	0.0125966	
08:35:56	0.0107044	
08:36:11	0.0130224	
08:36:26	0.0125453	
08:36:41	0.0156124	
08:36:56	0.0109602	
08:37:11	0.0160392	
08:37:26	0.0156285	
08:37:40	0.0147544	
08:37:56	0.0145853	
08:38:11	0.0150358	
08:38:26	0.0158975	
08:38:41	0.0128029	
08:38:56	0.0136944	
08:39:11	0.0116494	
08:39:26	0.0182463	
08:39:41	0.0136025	
08:39:56	0.0139459	
08:40:11	0.0110349	
08:40:26	0.0111294	
08:40:41	0.0143544	
08:40:56	0.0159727	
08:41:10	0.0130676	
08:41:25	0.0133134	
08:41:40	0.0157998	
08:41:56	0.0146025	
08:42:10	0.0139171	
08:42:26	0.0145861	
08:42:41	0.0148886	
08:42:56	0.0127562	
08:43:11	0.0142178	
08:43:26	0.0159437	
08:43:41	0.0124512	
08:43:56	0.0144907	
08:44:11	0.0151574	
08:44:26	0.0126676	
08:44:41	0.0150159	
08:44:56	0.0158247	
08:45:11	0.0125133	
08:45:26	0.0152294	
08:45:41	0.0140753	
08:45:56	0.0138168	
08:46:10	0.0144576	
08:46:25	0.0124481	
08:46:41	0.0149423	
08:46:56	0.0143301	
08:47:11	0.0163706	
08:47:26	0.011537	
08:47:41	0.0147418	
08:47:56	0.0128179	
08:48:09	0.0135849	
08:48:25	0.0122627	
08:48:40	0.0133165	
08:48:56	0.0145959	
08:49:11	0.0129719	
08:49:26	0.0117905	
08:49:41	0.015952	
08:49:56	0.0125402	
08:50:11	0.0136139	
08:50:26	0.011741	
08:50:41	0.015201	
08:50:55	0.0151058	
08:51:10	0.014856	
08:51:25	0.0146822	
08:51:41	0.0132721	
08:51:55	0.0141553	
08:52:11	0.0106856	
08:52:26	0.0138415	
08:52:41	0.0149483	
08:52:56	0.0167073	
08:53:10	0.0152731	
08:53:26	0.0128851	
08:53:41	0.013178	
08:53:55	0.0115193	
08:54:11	0.0168962	
08:54:26	0.0131837	
08:54:41	0.0146024	
08:54:56	0.0127737	
08:55:11	0.0122979	
08:55:26	0.0128621	
08:55:40	0.0127604	
08:55:55	0.0117182	
08:56:10	0.0104236	
08:56:25	0.0133806	
08:56:40	0.0123135	
08:56:56	0.00967116	
08:57:10	0.0140933	
08:57:26	0.0143826	
08:57:41	0.0146709	
08:57:56	0.0115506	
08:58:11	0.0106182	
08:58:26	0.0141404	
08:58:41	0.0153101	
08:58:56	0.0125879	
08:59:11	0.0136678	
08:59:26	0.0152832	
08:59:41	0.0145166	
08:59:56	0.00985969	
09:00:11	0.0121417	
09:00:26	0.0143849	
09:00:41	0.0147527	
09:00:56	0.0160857	
09:01:11	0.0146747	
09:01:26	0.0101934	
09:01:41	0.0175007	
09:01:56	0.0140907	
09:02:11	0.0137975	
09:02:26	0.015884	
09:02:41	0.0137173	
09:02:56	0.0104044	
09:03:11	0.0151986	
09:03:26	0.0139917	
09:03:41	0.013948	
09:03:56	0.0148829	
09:04:11	0.0138828	
09:04:26	0.0133471	
09:04:41	0.0128012	
09:04:56	0.0150856	
09:05:11	0.00959757	
09:05:26	0.0149731	
09:05:41	0.0138397	
09:05:56	0.0132413	
09:06:11	0.0138042	
09:06:25	0.0140707	
09:06:41	0.013751	
09:06:55	0.0142929	
09:07:10	0.0122171	
09:07:26	0.0143758	
09:07:41	0.0129215	
09:07:55	0.0145323	
09:08:11	0.0136016	
09:08:26	0.0133363	
09:08:41	0.0121943	
09:08:56	0.0123942	
09:09:11	0.0131658	
09:09:26	0.0133191	
09:09:41	0.0141314	
09:09:55	0.0138532	
09:10:11	0.0139574	
09:10:26	0.0120951	
09:10:41	0.0145074	
09:10:56	0.0127253	
09:11:10	0.0153004	
09:11:25	0.0110028	
09:11:41	0.0157667	
09:11:56	0.0131721	
09:12:11	0.014999	
09:12:26	0.017929	
09:12:41	0.0128391	
09:12:56	0.0131856	
09:13:10	0.0109998	
09:13:25	0.0123614	
09:13:41	0.0127173	
09:13:55	0.0144936	
09:14:11	0.0159291	
09:14:26	0.0119187	
09:14:40	0.0129527	
09:14:55	0.0141572	
09:15:10	0.013222	
09:15:26	0.00976214	
09:15:41	0.0164635	
09:15:56	0.012031	
09:16:11	0.013733	
09:16:26	0.0131503	
09:16:41	0.0146682	
09:16:56	0.0153364	
09:17:11	0.0151584	
09:17:26	0.0134773	
09:17:40	0.0128295	
09:17:55	0.012476	
09:18:10	0.0131853	
09:18:26	0.0125417	
09:18:41	0.0104907	
09:18:56	0.0143754	
09:19:11	0.0102291	
09:19:26	0.0137896	
09:19:41	0.00970931	
09:19:56	0.0157157	
09:20:11	0.015364	
09:20:26	0.0103286	
09:20:41	0.0154597	
09:20:56	0.0152218	
09:21:11	0.0114186	
09:21:26	0.0134354	
09:21:41	0.0144249	
09:21:55	0.0144443	
09:22:11	0.0158164	
09:22:26	0.0142833	
09:22:41	0.0136839	
09:22:55	0.0151191	
09:23:11	0.014861	
09:23:26	0.0144753	
09:23:41	0.0125077	
09:23:56	0.0130516	
09:24:11	0.0130827	
09:24:26	0.0105896	
09:24:41	0.00951223	
09:24:56	0.0146764	
09:25:11	0.0128585	
09:25:25	0.0134861	
09:25:41	0.0120685	
09:25:56	0.0111195	
09:26:11	0.0127475	
09:26:25	0.0135441	
09:26:40	0.0163754	
09:26:55	0.0156798	
09:27:11	0.0107344	
09:27:25	0.0133224	
09:27:41	0.0143077	
09:27:56	0.0155864	
09:28:11	0.0107928	
09:28:26	0.0106374	
09:28:41	0.0157334	
09:28:56	0.0128545	
09:29:11	0.0118274	
09:29:24	0.0114083	
09:29:41	0.0127808	
09:29:56	0.011192	
09:30:10	0.0125342	
09:30:26	0.0117315	
09:30:41	0.0141293	
09:30:56	0.0153084	
09:31:11	0.0149264	
09:31:25	0.0138799	
09:31:39	0.0141794	
09:31:55	0.0132	
09:32:11	0.0115943	
09:32:26	0.0124831	
09:32:41	0.00985419	
09:32:56	0.0138137	
09:33:11	0.0132241	
09:33:26	0.0135935	
09:33:41	0.0113672	
09:33:54	0.0154694	
09:34:10	0.0128357	
09:34:26	0.0137939	
09:34:41	0.0144892	
09:34:56	0.0148082	
09:35:11	0.010331	
09:35:26	0.0156463	
09:35:40	0.00975471	
09:35:56	0.0124905	
09:36:11	0.0122395	
09:36:25	0.0125413	
09:36:41	0.0149643	
09:36:56	0.0119234	
09:37:11	0.0144365	
09:37:26	0.0101043	
09:37:40	0.0115916	
09:37:55	0.0125388	
09:38:10	0.013579	
09:38:25	0.0117008	
09:38:40	0.0121559	
09:38:56	0.013338	
09:39:10	0.0154525	
09:39:25	0.0123708	
09:39:40	0.01347	
09:39:56	0.0127666	
09:40:11	0.0130009	
09:40:26	0.0116107	
09:40:40	0.0141999	
09:40:56	0.0142366	
09:41:11	0.0155908	
09:41:26	0.0153293	
09:41:41	0.0108981	
09:41:56	0.012456	
09:42:11	0.0140944	
09:42:25	0.0158494	
09:42:40	0.0128182	
09:42:56	0.014417	
09:43:11	0.01017	
09:43:26	0.0111748	
09:43:41	0.00976827	
09:43:56	0.0130598	
09:44:11	0.0126209	
09:44:26	0.0147767	
09:44:41	0.0169836	
09:44:56	0.00993036	
09:45:11	0.0127104	
09:45:26	0.0131491	
09:45:41	0.0140658	
09:45:56	0.0163053	
09:46:10	0.0125677	
09:46:25	0.0142271	
09:46:40	0.0138336	
09:46:55	0.0147409	
09:47:11	0.0155966	
09:47:26	0.0137583	
09:47:40	0.0169065	
09:47:55	0.0108384	
09:48:10	0.0124579	
09:48:25	0.0139683	
09:48:41	0.00995012	
09:48:56	0.00887821	
09:49:11	0.0126131	
09:49:26	0.0131967	
09:49:41	0.0130616	
09:49:56	0.015676	
09:50:11	0.0136445	
09:50:24	0.0109243	
09:50:41	0.0137135	
09:50:56	0.00978563	
09:51:11	0.0142252	
09:51:26	0.0164622	
09:51:40	0.0157437	
09:51:56	0.0136055	
09:52:11	0.0122927	
09:52:26	0.0148444	
09:52:41	0.0122639	
09:52:55	0.0149258	
09:53:11	0.0122864	
09:53:25	0.0136492	
09:53:41	0.016274	
09:53:56	0.0153033	
09:54:11	0.0134324	
09:54:26	0.0123974	
09:54:41	0.0151063	
09:54:55	0.0113923	
09:55:10	0.0136577	
09:55:26	0.010498	
09:55:40	0.0118584	
09:55:56	0.0158269	
09:56:11	0.0128333	
09:56:26	0.0127207	
09:56:41	0.0124454	
09:56:56	0.0130968	
09:57:11	0.0118855	
09:57:25	0.013602	
09:57:41	0.0134502	
09:57:56	0.0156771	
09:58:11	0.0131686	
09:58:26	0.0131193	
09:58:41	0.0155283	
09:58:55	0.0146071	
09:59:11	0.0173333	
09:59:26	0.00934667	
09:59:41	0.0140803	
09:59:56	0.0103006	
10:00:10	0.012131	
10:00:25	0.0122617	
10:00:41	0.0142633	
10:00:56	0.0137141	
10:01:11	0.0126864	
10:01:26	0.0149959	
10:01:41	0.0115827	
10:01:56	0.0133602	
10:02:11	0.0116569	
10:02:26	0.0157592	
10:02:41	0.0108363	
10:02:56	0.0126398	
10:03:11	0.0104351	
10:03:26	0.010593	
10:03:41	0.00869083	
10:03:55	0.0157921	
10:04:11	0.0119698	
10:04:26	0.0149584	
10:04:41	0.0118583	
10:04:56	0.0165485	
10:05:11	0.0147912	
10:05:26	0.0151746	
10:05:41	0.0136613	
10:05:56	0.0127068	
10:06:11	0.0128481	
10:06:26	0.0142332	
10:06:40	0.0144149	
10:06:56	0.0136243	
10:07:11	0.0151375	
10:07:25	0.0131555	
10:07:41	0.0120691	
10:07:56	0.0162329	
10:08:11	0.013852	
10:08:26	0.0156649	
10:08:41	0.0134822	
10:08:56	0.0108686	
10:09:11	0.0124573	
10:09:26	0.0132078	
10:09:41	0.0135984	
10:09:56	0.0121084	
10:10:11	0.00966162	
10:10:26	0.0156404	
10:10:41	0.0117784	
10:10:56	0.0145179	
10:11:11	0.00990563	
10:11:25	0.0156176	
10:11:41	0.0130532	
10:11:56	0.0141562	
10:12:11	0.0168333	
10:12:26	0.0128953	
10:12:41	0.0139814	
10:12:56	0.0132333	
10:13:11	0.0135918	
10:13:26	0.0121694	
10:13:41	0.00873254	
10:13:55	0.0149448	
10:14:11	0.0118621	
10:14:26	0.0139204	
10:14:41	0.015234	
10:14:56	0.0150385	
10:15:11	0.0131406	
10:15:26	0.0111508	
10:15:41	0.0114955	
10:15:56	0.00936764	
10:16:10	0.0130539	
10:16:25	0.0132484	
10:16:41	0.0141105	
10:16:55	0.0104996	
10:17:11	0.0157349	
10:17:26	0.0132422	
10:17:41	0.0151409	
10:17:56	0.0137982	
10:18:11	0.0127636	
10:18:26	0.0105352	
10:18:40	0.0131102	
10:18:56	0.0121091	
10:19:11	0.0143885	
10:19:26	0.010862	
10:19:41	0.0138501	
10:19:56	0.0131278	
10:20:10	0.013123	
10:20:26	0.0148002	
10:20:41	0.0141228	
10:20:56	0.0141686	
10:21:11	0.0142621	
10:21:25	0.0141695	
10:21:41	0.0111291	
10:21:56	0.0159378	
10:22:11	0.0106016	
10:22:26	0.0148588	
10:22:41	0.0133581	
10:22:55	0.0125879	
10:23:10	0.0155122	
10:23:26	0.0133207	
10:23:41	0.0105568	
10:23:56	0.0116597	
10:24:11	0.0122459	
10:24:26	0.0100606	
10:24:40	0.013081	
10:24:55	0.0177531	
10:25:11	0.010885	
10:25:26	0.0133614	
10:25:41	0.00873331	
10:25:56	0.0112845	
10:26:11	0.0109969	
10:26:26	0.0133889	
10:26:41	0.0118718	
10:26:55	0.0116134	
10:27:10	0.0155417	
10:27:25	0.0153848	
10:27:41	0.0125729	
10:27:56	0.0124354	
10:28:11	0.0134454	
10:28:26	0.0131321	
10:28:41	0.0136859	
10:28:56	0.0128317	
10:29:11	0.0138288	
10:29:26	0.0131723	
10:29:41	0.0124942	
10:29:56	0.0154398	
10:30:11	0.0148423	
10:30:26	0.0133621	
10:30:41	0.0141944	
10:30:56	0.0113628	
10:31:10	0.0138828	
10:31:25	0.0145256	
10:31:41	0.0101709	
10:31:56	0.015727	
10:32:11	0.0159868	
10:32:26	0.0117871	
10:32:41	0.0134939	
10:32:56	0.00972299	
10:33:11	0.0127126	
10:33:26	0.00803704	
10:33:41	0.0146282	
10:33:55	0.0136477	
10:34:11	0.0137438	
10:34:26	0.0152501	
10:34:41	0.0128629	
10:34:56	0.0145196	
10:35:11	0.0143333	
10:35:26	0.012157	
10:35:40	0.0131843	
10:35:56	0.0151008	
10:36:11	0.0117919	
10:36:26	0.0150343	
10:36:40	0.0148239	
10:36:56	0.0127349	
10:37:11	0.0112446	
10:37:26	0.00899036	
10:37:41	0.0128664	
10:37:56	0.0118209	
10:38:10	0.0135823	
10:38:25	0.0145805	
10:38:40	0.0133767	
10:38:55	0.0142515	
10:39:10	0.0133392	
10:39:26	0.0136876	
10:39:41	0.0154584	
10:39:56	0.0140505	
10:40:11	0.0138997	
10:40:26	0.0154536	
10:40:41	0.0158313	
10:40:56	0.0139325	
10:41:10	0.0146999	
10:41:25	0.0131513	
10:41:40	0.0120615	
10:41:56	0.0140444	
10:42:11	0.0100824	
10:42:26	0.0128199	
10:42:41	0.0143591	
10:42:56	0.0129582	
10:43:11	0.0147039	
10:43:26	0.0140893	
10:43:40	0.0150219	
10:43:56	0.01301	
10:44:11	0.0146371	
10:44:26	0.0120311	
10:44:41	0.0130612	
10:44:56	0.012369	
10:45:11	0.0152055	
10:45:26	0.0127789	
10:45:41	0.0114851	
10:45:56	0.0134103	
10:46:11	0.0139699	
10:46:25	0.0129896	
10:46:41	0.0128822	
10:46:55	0.0122554	
10:47:11	0.0122861	
10:47:26	0.0145527	
10:47:41	0.0151592	
10:47:56	0.00927062	
10:48:09	0.0178648	
10:48:26	0.0124045	
10:48:41	0.0140044	
10:48:56	0.0141032	
10:49:11	0.0119902	
10:49:26	0.010667	
10:49:41	0.0132903	
10:49:56	0.0154411	
10:50:11	0.0153376	
10:50:26	0.0162767	
10:50:41	0.0178307	
10:50:56	0.0117208	
10:51:11	0.0123115	
10:51:26	0.0127112	
10:51:41	0.0121099	
10:51:56	0.0153776	
10:52:11	0.0126219	
10:52:26	0.0144004	
10:52:41	0.0130368	
10:52:56	0.0139168	
10:53:11	0.0137337	
10:53:26	0.0159644	
10:53:41	0.0145753	
10:53:56	0.0140768	
10:54:11	0.0169103	
10:54:26	0.014735	
10:54:41	0.0132249	
10:54:56	0.0150902	
10:55:11	0.0114404	
10:55:26	0.0119654	
10:55:41	0.0119819	
10:55:56	0.0113656	
10:56:11	0.0149896	
10:56:25	0.0134535	
10:56:40	0.0118904	
10:56:56	0.0121159	
10:57:11	0.0105141	
10:57:26	0.0164288	
10:57:41	0.016533	
10:57:56	0.0112246	
10:58:11	0.0142177	
10:58:26	0.013531	
10:58:41	0.0154507	
10:58:55	0.0173949	
10:59:11	0.0136589	
10:59:26	0.0108275	
10:59:41	0.0118871	
10:59:56	0.0145545	
11:00:11	0.0121083	
11:00:25	0.0141852	
11:00:40	0.0119682	
11:00:56	0.0133254	
11:01:11	0.0109882	
11:01:25	0.0130191	
11:01:41	0.0139046	
11:01:56	0.0120649	
11:02:11	0.015829	
11:02:25	0.012912	
11:02:40	0.0141586	
11:02:55	0.0104463	
11:03:11	0.0128995	
11:03:26	0.011912	
11:03:40	0.0137136	
11:03:56	0.0109441	
11:04:11	0.0125027	
11:04:25	0.0138141	
11:04:41	0.0142916	
11:04:56	0.0131055	
11:05:10	0.0129101	
11:05:26	0.0138928	
11:05:41	0.0150037	
11:05:55	0.014301	
11:06:10	0.0113189	
11:06:25	0.0132836	
11:06:40	0.0124374	
11:06:55	0.012525	
11:07:11	0.0134144	
11:07:26	0.0124469	
11:07:41	0.0138341	
11:07:56	0.0109371	
11:08:11	0.0153046	
11:08:25	0.0126815	
11:08:41	0.0130438	
11:08:56	0.0121512	
11:09:11	0.0141277	
11:09:26	0.0150821	
11:09:41	0.0122611	
11:09:55	0.0138752	
11:10:11	0.0131072	
11:10:26	0.0142713	
11:10:41	0.0105382	
11:10:56	0.0145478	
11:11:11	0.0115437	
11:11:25	0.013293	
11:11:41	0.0127516	
11:11:56	0.0113887	
11:12:11	0.0109422	
11:12:26	0.0098415	
11:12:41	0.0177791	
11:12:56	0.0145849	
11:13:11	0.0139928	
11:13:26	0.0139203	
11:13:41	0.0125981	
11:13:56	0.0171769	
11:14:11	0.0138489	
11:14:24	0.0104284	
11:14:40	0.0110801	
11:14:55	0.0129304	
11:15:10	0.0133162	
11:15:26	0.0120914	
11:15:41	0.0133881	
11:15:54	0.0141198	
11:16:10	0.0140696	
11:16:26	0.0129545	
11:16:39	0.0110994	
11:16:56	0.00940587	
11:17:11	0.0144566	
11:17:25	0.0127308	
11:17:41	0.0132855	
11:17:56	0.0151652	
11:18:11	0.0141023	
11:18:25	0.013099	
11:18:40	0.0156023	
11:18:55	0.0125651	
11:19:11	0.0117016	
11:19:26	0.0108008	
11:19:41	0.0144624	
11:19:56	0.0130351	
11:20:11	0.0128788	
11:20:26	0.012842	
11:20:41	0.0128999	
11:20:55	0.017008	
11:21:10	0.0147993	
11:21:26	0.0125323	
11:21:41	0.0146198	
11:21:56	0.0105272	
11:22:10	0.0144961	
11:22:26	0.0119719	
11:22:41	0.0106557	
11:22:56	0.00922022	
11:23:11	0.00897837	
11:23:26	0.0122143	
11:23:41	0.0123965	
11:23:56	0.0161439	
11:24:11	0.0111657	
11:24:26	0.0143647	
11:24:41	0.0118949	
11:24:56	0.0139073	
11:25:11	0.0125585	
11:25:26	0.0108579	
11:25:40	0.0142526	
11:25:56	0.0116502	
11:26:10	0.0159617	
11:26:26	0.00948178	
11:26:41	0.0127656	
11:26:56	0.0136442	
11:27:11	0.0136404	
11:27:26	0.0124617	
11:27:41	0.0127756	
11:27:56	0.0150916	
11:28:11	0.01269	
11:28:26	0.01393	
11:28:41	0.0154577	
11:28:56	0.0161829	
11:29:11	0.0115789	
11:29:26	0.0145067	
11:29:41	0.0146196	
11:29:55	0.0124785	
11:30:11	0.0129953	
11:30:26	0.018027	
11:30:41	0.00797269	
11:30:55	0.0118359	
11:31:11	0.0134574	
11:31:26	0.0117368	
11:31:41	0.0130303	
11:31:56	0.0130851	
11:32:10	0.0129985	
11:32:25	0.012031	
11:32:41	0.0126757	
11:32:55	0.0132219	
11:33:10	0.0153105	
11:33:25	0.0149618	
11:33:40	0.0151793	
11:33:56	0.0169268	
11:34:11	0.0134777	
11:34:26	0.0136214	
11:34:40	0.01499	
11:34:56	0.0130331	
11:35:10	0.01432	
11:35:26	0.0188675	
11:35:41	0.0150763	
11:35:56	0.0137584	
11:36:11	0.0103259	
11:36:26	0.0146207	
11:36:41	0.0135752	
11:36:55	0.0126532	
11:37:11	0.0125854	
11:37:25	0.0156067	
11:37:40	0.0132875	
11:37:55	0.0117305	
11:38:10	0.0149014	
11:38:26	0.0132796	
11:38:41	0.0180678	
11:38:56	0.01267	
11:39:11	0.0158985	
11:39:26	0.0165254	
11:39:41	0.0103081	
11:39:55	0.0126724	
11:40:10	0.0158936	
11:40:26	0.0125215	
11:40:41	0.0170224	
11:40:56	0.0117116	
11:41:11	0.00999281	
11:41:26	0.0137997	
11:41:41	0.0105857	
11:41:56	0.0136438	
11:42:11	0.0114995	
11:42:26	0.0127715	
11:42:41	0.0160692	
11:42:56	0.0124679	
11:43:10	0.0132087	
11:43:26	0.0141479	
11:43:41	0.0128203	
11:43:56	0.0122167	
11:44:10	0.0180416	
11:44:25	0.0114142	
11:44:41	0.0146335	
11:44:56	0.0155615	
11:45:11	0.0115828	
11:45:26	0.0121757	
