Relative Time	Peak at 1592 cm-1	Peak at 1719 cm-1
01:12:41	0.0153191	0.0972165
01:12:56	0.016987	0.104884
01:13:11	0.0152284	0.0913141
01:13:26	0.0197117	0.0967747
01:13:41	0.0179705	0.0972128
01:13:56	0.0167499	0.0898877
01:14:11	0.0155474	0.0949177
01:14:26	0.0172964	0.0914576
01:14:41	0.0155815	0.0869753
01:14:56	0.0149131	0.0877406
01:15:11	0.0178859	0.0844115
01:15:26	0.0162784	0.0855509
01:15:41	0.0156244	0.107396
01:15:56	0.0183542	0.0915368
01:16:11	0.0163033	0.105191
01:16:26	0.0170553	0.0946086
01:16:41	0.0180026	0.102902
01:16:56	0.0187831	0.101078
01:17:11	0.0193437	0.0979997
01:17:26	0.019775	0.114273
01:17:41	0.0221494	0.107573
01:17:56	0.0170001	0.0997759
01:18:11	0.0206579	0.104793
01:18:26	0.0195211	0.124156
01:18:41	0.0190201	0.098996
01:18:56	0.0194782	0.0987185
01:19:11	0.0225771	0.106845
01:19:26	0.0183517	0.110081
01:19:41	0.017678	0.126511
01:19:56	0.0176232	0.119516
01:20:11	0.211217	1.29283
01:20:26	0.121976	0.741178
01:20:41	0.09984	0.568325
01:20:56	0.0964908	0.560563
01:21:11	0.0963468	0.539892
01:21:26	0.0878445	0.534199
01:21:41	0.0923714	0.511185
01:21:56	0.0888987	0.50782
01:22:11	0.0860599	0.479301
01:22:26	0.0873976	0.474644
01:22:41	0.0856524	0.47647
01:22:56	0.082217	0.447715
01:23:11	0.083797	0.444334
01:23:26	0.0929264	0.495474
01:23:41	0.0214398	0.090547
01:23:56	0.0182502	0.0867998
01:24:11	0.0194932	0.0994718
01:24:26	0.0180806	0.0995613
01:24:41	0.0200602	0.100248
01:24:56	0.0168553	0.0982575
01:25:11	0.0203399	0.0951607
01:25:26	0.0181867	0.0986233
01:25:41	0.0161422	0.0991584
01:25:56	0.0155583	0.10213
01:26:11	0.0170423	0.101033
01:26:26	0.0149308	0.0934157
01:26:41	0.0162383	0.105854
01:26:56	0.0177168	0.106778
01:27:11	0.017664	0.0946742
01:27:26	0.0181364	0.110745
01:27:41	0.0169433	0.107356
01:27:56	0.0176215	0.104346
01:28:11	0.0161021	0.102993
01:28:26	0.0180248	0.11004
01:28:41	0.0213578	0.095134
01:28:56	0.0206399	0.109112
01:29:11	0.0178192	0.0997681
01:29:26	0.0172812	0.0999927
01:29:41	0.0191691	0.123043
01:29:56	0.0220763	0.107396
01:30:11	0.019377	0.119008
01:30:26	0.0202167	0.108794
01:30:41	0.0216151	0.125704
01:30:56	0.021472	0.11705
01:31:11	0.0358457	0.213966
01:31:26	0.218874	1.35557
01:31:41	0.100707	0.609394
01:31:56	0.0972353	0.576564
01:32:11	0.0932596	0.555074
01:32:26	0.0945611	0.536393
01:32:41	0.088447	0.533798
01:32:56	0.0889746	0.501212
01:33:11	0.0858389	0.496897
01:33:26	0.0872188	0.495581
01:33:41	0.084611	0.469007
01:33:56	0.0850802	0.473118
01:34:11	0.0871101	0.450211
01:34:27	0.0940193	0.491278
01:34:41	0.0315519	0.135689
01:34:56	0.0141867	0.0892622
01:35:12	0.0198867	0.0876336
01:35:26	0.0193427	0.113561
01:35:41	0.0136125	0.106479
01:35:56	0.0217419	0.0995688
01:36:11	0.0162908	0.102678
01:36:26	0.0205048	0.0928664
01:36:41	0.0190136	0.0994682
01:36:56	0.020291	0.101399
01:37:11	0.014265	0.102697
01:37:26	0.0148568	0.103481
01:37:41	0.0151011	0.0961503
01:37:56	0.018539	0.109595
01:38:11	0.0190252	0.0979335
01:38:26	0.0169291	0.111619
01:38:41	0.0143526	0.110205
01:38:56	0.0176148	0.0929465
01:39:11	0.0181963	0.115209
01:39:25	0.0168379	0.112972
01:39:41	0.017333	0.106895
01:39:56	0.0221117	0.109837
01:40:11	0.0198264	0.115392
01:40:26	0.0203476	0.111387
01:40:41	0.020255	0.104294
01:40:56	0.0172476	0.121793
01:41:11	0.0181984	0.115721
01:41:26	0.0188167	0.113869
01:41:41	0.0223136	0.113267
01:41:56	0.0228296	0.114705
