Relative Time	Peak at 829 cm-1	Peak at 1206 cm-1	Peak at 1704 cm-1	Peak at 1752 cm-1	Annotations
03:49:26	-0.00401404	-0.0123622	0.0418818	0.0340186	
03:49:56	-0.00189787	-0.0119194	0.0435997	0.0414406	
03:50:26	0.00049492	-0.0104697	0.0435808	0.0360158	
03:50:56	0.000484461	0.00580484	0.0451316	0.0441499	
03:51:26	0.0105835	0.136138	0.0844045	0.107045	
03:51:56	0.032535	0.336132	0.166266	0.184139	
03:52:26	0.020663	0.241045	0.13483	0.153309	
03:52:56	0.00783008	0.119037	0.0824213	0.0906529	
03:53:26	0.00318145	0.0403639	0.0552922	0.0587979	
03:53:56	0.00160078	-0.00170956	0.0476575	0.0432935	
03:54:26	-0.000958844	-0.00918554	0.0401103	0.032606	
03:54:56	0.00172678	-0.011524	0.0471697	0.0429506	
03:55:26	-0.00197026	-0.0117519	0.0361779	0.0306362	
03:55:56	0.000188356	-0.0137623	0.0418856	0.0353681	
03:56:26	0.000598684	-0.00747213	0.0396007	0.0369405	
03:56:56	0.000460162	0.0136884	0.0419803	0.0425788	
03:57:26	0.00844398	0.111382	0.0750696	0.0864919	
03:57:56	0.0214319	0.228453	0.121147	0.125012	
03:58:26	0.0147036	0.140225	0.0914711	0.098737	
03:58:56	0.00326756	0.042674	0.0534557	0.0540709	
03:59:26	-0.00243053	0.000541821	0.0422802	0.0454466	
03:59:56	0.00019717	-0.00686418	0.0399246	0.0368257	
04:00:26	-0.00259483	-0.0114688	0.0384826	0.0304224	
04:00:56	-0.00232552	-0.00953181	0.0387678	0.0421136	
04:01:26	0.00246468	-0.0124293	0.0351957	0.0314448	
04:01:56	-0.00262069	-0.0132419	0.0402169	0.0341708	
04:02:26	2.15897e-05	-0.00772476	0.0400045	0.0425293	
04:02:56	0.00237009	0.0226966	0.0406695	0.0448207	
04:03:26	0.00864795	0.097561	0.0681663	0.0687902	
04:03:56	0.0117917	0.118995	0.0754708	0.0721649	
04:04:26	0.00492266	0.0596434	0.0535853	0.0574213	
04:04:56	0.000783446	0.00723171	0.0401194	0.0379039	
04:05:26	-0.00509409	-0.00613073	0.037751	0.037907	
04:05:56	0.000270935	-0.010508	0.0316569	0.0243918	
04:06:26	-0.00254146	-0.0146073	0.0214621	0.000522351	
04:06:56	-0.00128476	-0.0117275	0.0234561	0.00695894	
04:07:26	-0.00115215	-0.0126875	0.0305775	0.0260042	
04:07:56	0.00122981	-0.0126443	0.0366861	0.0360843	
04:08:26	-0.00326888	-0.0116834	0.0395566	0.0366686	
04:08:56	-0.000230936	-0.00704826	0.0364159	0.0353854	
04:09:26	0.00029059	-0.0126836	0.0424443	0.0445101	
04:09:56	-0.000674412	-0.0129868	0.0349935	0.0271917	
04:10:26	-0.000402785	-0.0109269	0.0383517	0.0367885	
04:10:56	-0.00406861	-0.0143444	0.0386578	0.0358689	
04:11:26	0.000843996	-0.0144801	0.0379679	0.0392786	
04:11:56	-0.000492101	-0.0146586	0.0346608	0.0359524	
04:12:26	9.47354e-05	-0.0135891	0.0368184	0.0342855	
04:12:56	-0.00135999	-0.0122194	0.0408829	0.0389411	
04:13:26	-0.000894605	-0.0119606	0.0407043	0.0359522	
04:13:56	0.000254812	-0.0131915	0.0422345	0.037926	
04:14:26	-0.00209606	-0.0107412	0.0355253	0.0324143	
04:14:56	-0.000531435	-0.0116674	0.0357655	0.0379681	
04:15:25	-0.00270753	-0.0132143	0.0399865	0.0374941	
04:15:56	-0.00095497	-0.0123234	0.0370101	0.0407724	
04:16:26	0.00156603	-0.0119041	0.0390748	0.0389049	
04:16:56	-0.000779305	-0.0144143	0.0416959	0.0367715	
04:17:26	-0.000798882	-0.012124	0.0362251	0.0358878	
04:17:56	0.00146293	-0.0129086	0.0393285	0.0417143	
04:18:26	-0.00108273	-0.0139826	0.0373578	0.0345383	
04:18:56	0.00121285	-0.0139483	0.0354502	0.0376556	
04:19:26	5.76982e-05	-0.00938366	0.0367734	0.0380724	
04:19:56	-0.00154625	-0.0111512	0.040363	0.0377227	
04:20:26	-0.00285441	-0.010417	0.0379804	0.0382123	
04:20:56	0.000181525	-0.0117536	0.0369181	0.0311846	
04:21:26	0.000476355	-0.0120886	0.0414206	0.0413585	
04:21:56	-0.00261786	-0.0118462	0.03825	0.0378104	
04:22:26	-0.00147041	-0.0109761	0.0418943	0.0433923	
04:22:56	-0.00158598	-0.0110436	0.0355101	0.036321	
04:23:26	-0.00588692	-0.0157265	0.0351735	0.0350579	
04:23:56	-0.000643884	-0.0127503	0.037183	0.038461	
04:24:26	-0.00386838	-0.00931105	0.0373662	0.038365	
04:24:56	-0.00139756	-0.00963665	0.0398584	0.0410533	
04:25:26	0.00139774	-0.0108461	0.0371733	0.0381894	
04:25:56	-0.000757415	-0.0108393	0.0314851	0.0333141	
04:26:26	-0.00139577	-0.0110647	0.0337232	0.0341069	
04:26:56	-0.000674208	-0.0109483	0.033916	0.0338341	
04:27:26	-0.00314211	-0.0113094	0.0346876	0.0323576	
04:27:56	0.00174724	-0.0128149	0.0328205	0.0315743	
04:28:26	0.000956413	-0.0117439	0.0323606	0.0314876	
04:28:56	0.00204805	-0.0110299	0.0355249	0.0370993	
04:29:26	-0.00297266	-0.0136961	0.0327955	0.0319541	
04:29:56	-0.00393959	-0.00872126	0.0345355	0.0319407	
