Relative Time	Peak at 829 cm-1	Peak at 1216 cm-1	Peak at 1714 cm-1	Peak at 1753 cm-1
07:56:56	-0.00319913	-0.0184477	0.0364292	0.0620834
07:57:26	-0.00245248	-0.0195595	0.03069	0.0762933
07:57:56	-0.00308034	-0.0224619	0.0361259	0.0717951
07:58:25	-0.00211509	-0.0219672	0.0312687	0.0754113
07:58:56	-0.000687712	-0.0175886	0.0322352	0.0686892
07:59:26	-0.00137569	0.0368581	0.00480067	0.101142
07:59:55	0.0104457	0.214023	-0.0333237	0.215148
08:00:25	0.0275752	0.340725	0.0334233	0.290277
08:00:55	0.0191975	0.261439	0.0487378	0.258608
08:01:25	0.0053428	0.149222	0.0359248	0.169773
08:01:56	0.00310522	0.0755606	0.0296784	0.13002
08:02:25	-0.00142403	0.0167991	0.0274299	0.100888
08:02:56	-0.00248751	-0.0114612	0.0276598	0.0736308
08:03:26	-0.0028556	-0.0175269	0.0287849	0.0695701
08:03:56	-0.0033584	-0.0218295	0.0368788	0.079329
08:04:26	-0.00490619	-0.0190527	0.0359163	0.0834135
08:04:55	-0.00262627	-0.0220426	0.036353	0.076167
08:05:25	-0.00517062	-0.0160576	0.035559	0.0890298
08:05:55	0.000179136	0.0215664	0.027105	0.11111
08:06:26	0.0125404	0.163139	0.0206797	0.204094
08:06:56	0.0179225	0.215652	0.0484279	0.225354
08:07:26	0.0101474	0.139282	0.0470979	0.17082
08:07:56	0.00195837	0.0540179	0.031318	0.108481
08:08:25	-0.00272564	0.00582927	0.0329337	0.0942579
08:08:56	-0.00408053	-0.0122459	0.0327645	0.0764619
08:09:26	-0.00425015	-0.0198417	0.0340604	0.0689682
08:09:56	-0.00567364	-0.0197336	0.0383326	0.0755562
08:10:26	-0.00341276	-0.0232485	0.0408948	0.0764913
08:10:56	-0.00400596	-0.0244211	0.0371404	0.0798043
08:11:26	-0.00134198	-0.0190051	0.0362694	0.0798652
08:11:56	-0.00112002	-0.0031706	0.0347684	0.100342
08:12:26	0.0153745	0.415279	0.123355	0.43821
08:12:56	0.140364	2.13878	0.752092	1.66935
08:13:26	0.272347	2.81593	1.35506	1.98883
08:13:56	0.220931	2.12587	1.10557	1.5126
08:14:26	0.166066	1.58022	0.854483	1.12444
08:14:56	0.101077	1.00076	0.557704	0.761435
08:15:26	0.0555275	0.5794	0.337713	0.466326
08:15:56	0.0332565	0.326376	0.20672	0.314391
08:16:26	0.0146476	0.168625	0.126084	0.202028
08:16:56	0.000562563	0.0166482	0.057917	0.0964009
08:17:26	-0.00182134	-0.0095308	0.0458352	0.0821489
08:17:56	-0.00317517	-0.0179382	0.0437078	0.0726231
08:18:26	-0.00034175	-0.0136568	0.0363756	0.0948139
08:18:55	-0.000188208	0.143008	-0.0288104	0.191356
08:19:25	0.0368814	1.10827	0.00873326	0.923004
08:19:56	0.176503	2.41327	0.671042	1.74435
08:20:25	0.1791	2.09264	0.783413	1.47153
08:20:56	0.145932	1.61885	0.670899	1.12351
08:21:26	0.0918036	1.05694	0.462132	0.760653
08:21:56	0.0540832	0.667303	0.289229	0.506444
08:22:25	0.0314055	0.381268	0.177835	0.338311
08:22:55	0.0121454	0.217942	0.115656	0.237088
08:23:25	0.00489448	0.111058	0.0702598	0.144648
08:23:55	-0.000315482	0.00226443	0.0420755	0.0913817
08:24:25	-0.00247934	-0.0145742	0.0346314	0.0743754
08:24:55	-0.000272952	-0.0160288	0.0290528	0.0860974
08:25:26	-0.000677872	0.127681	-0.0273854	0.189798
08:25:55	0.03903	0.979165	-0.00673469	0.812467
08:26:25	0.156471	2.15793	0.56777	1.54515
08:26:55	0.156995	1.8265	0.660686	1.27893
08:27:26	0.118443	1.34496	0.536183	0.94549
08:27:56	0.0795589	0.923454	0.385315	0.669551
08:28:26	0.0431451	0.567156	0.236365	0.439404
08:28:55	0.0220996	0.321238	0.146224	0.289249
08:29:25	0.0118363	0.178173	0.0918894	0.197713
08:29:56	0.00227939	0.0758429	0.0591195	0.131528
08:30:25	-0.000559855	-0.00447728	0.0387484	0.078677
08:30:55	-0.00509028	-0.0164624	0.0311076	0.0871276
08:31:26	-0.00373721	-0.00852018	0.028036	0.101008
08:31:55	0.00100027	0.170684	-0.0375541	0.222786
08:32:25	0.0524074	1.07925	0.0487727	0.848737
08:32:56	0.154253	1.91713	0.54533	1.35311
08:33:26	0.128118	1.51358	0.518584	1.06412
08:33:56	0.0859693	1.07112	0.388254	0.755608
08:34:25	0.0581494	0.747741	0.27406	0.557611
08:34:56	0.0314856	0.437127	0.163936	0.363338
08:35:26	0.0120837	0.242413	0.101433	0.241508
08:35:55	0.0053434	0.135589	0.0693994	0.168544
08:36:26	-0.00138149	0.033075	0.04168	0.107203
08:36:56	-0.00583946	-0.010985	0.0348815	0.0828665
08:37:26	0.000813591	-0.0192844	0.0320593	0.0779999
08:37:56	-0.00285338	-0.0136946	0.027582	0.0850838
08:38:26	-0.00117042	0.1071	-0.0232568	0.164719
08:38:56	0.0364613	0.772654	-0.0167991	0.635954
08:39:26	0.125594	1.63268	0.400847	1.17296
08:39:56	0.109488	1.3408	0.418764	0.95465
08:40:26	0.0637014	0.84202	0.28396	0.616745
08:40:56	0.0318614	0.438623	0.15234	0.356524
08:41:26	0.0129565	0.208878	0.0900548	0.227144
08:41:56	0.0076086	0.118111	0.0611295	0.147646
08:42:25	0.00306	0.053158	0.0425115	0.107059
08:42:56	0.00130035	-0.00935128	0.0298419	0.0889849
08:43:26	-0.00169939	-0.0169169	0.0332018	0.0728937
08:43:56	-0.000532233	-0.0177905	0.0321263	0.0787206
08:44:26	-0.000137843	-0.017034	0.0251517	0.0806136
08:44:55	-0.000988247	0.07769	-0.0174672	0.147781
08:45:26	0.0291323	0.58099	-0.0481187	0.491214
08:45:56	0.105742	1.34136	0.274837	0.953267
08:46:26	0.0908216	1.10746	0.311849	0.78911
08:46:56	0.0467465	0.623799	0.189591	0.49803
08:47:25	0.0187212	0.288045	0.0970984	0.276854
08:47:55	0.0077506	0.145642	0.0688941	0.1849
08:48:25	0.00205206	0.0844833	0.0463594	0.149325
08:48:55	-0.00030517	0.0127587	0.0388328	0.109569
08:49:25	-0.00239057	-0.0150961	0.0328778	0.0897903
08:49:55	-0.00356169	-0.0178258	0.0291977	0.090552
08:50:26	-0.00402743	-0.0186588	0.0312099	0.0670886
08:50:55	-0.00121242	-0.0107349	0.0243352	0.0836331
08:51:25	0.000805796	0.134492	-0.0408957	0.177269
08:51:55	0.0393443	0.652601	-0.0304529	0.514946
08:52:25	0.0864159	1.03989	0.211644	0.76035
08:52:56	0.0610934	0.759461	0.189952	0.569935
08:53:25	0.0272601	0.370892	0.102489	0.319401
08:53:55	0.008147	0.17318	0.061506	0.189973
08:54:25	0.00171786	0.0967657	0.0453577	0.152466
08:54:56	-0.00215886	0.0403321	0.0328107	0.121002
08:55:25	-0.00072457	-0.00959265	0.0325133	0.0877927
08:55:56	-0.00110795	-0.0202408	0.0334382	0.0904681
08:56:26	-0.00492565	-0.0240529	0.0334485	0.0708773
08:56:56	-0.00391276	-0.0196222	0.0335406	0.0716314
08:57:26	-0.00474007	0.00805014	0.0132193	0.0925617
08:57:56	0.00970135	0.217842	-0.0744001	0.227873
08:58:26	0.0440934	0.641253	-0.026231	0.497823
08:58:56	0.055605	0.684173	0.101308	0.508855
08:59:26	0.0283666	0.422062	0.0729966	0.355966
08:59:56	0.0118379	0.18378	0.0447157	0.207145
09:00:26	0.00810501	0.094345	0.0373907	0.15201
09:00:56	0.00135484	0.0503818	0.0321475	0.115818
09:01:25	-0.00264076	-0.00297394	0.0322211	0.0910811
09:01:56	-0.000181237	-0.0166918	0.0359297	0.0845821
09:02:26	-0.00666095	-0.0196015	0.0326361	0.0799134
09:02:56	-0.00338661	-0.0226594	0.0327226	0.089607
09:03:26	-0.00291857	-0.0224804	0.0374988	0.0890651
09:03:56	0.000668382	-0.00702414	0.0247785	0.0861998
09:04:26	0.00138687	0.120355	-0.0458937	0.167522
09:04:56	0.0243027	0.373246	-0.109995	0.303024
09:05:26	0.0314801	0.452993	-0.0145504	0.349155
09:05:56	0.0222669	0.331785	0.00480553	0.276245
09:06:26	0.00446891	0.147455	0.0161031	0.182087
09:06:56	0.00240223	0.0755043	0.0253541	0.142472
09:07:26	0.0032355	0.0450595	0.0200997	0.113474
09:07:56	-0.00257015	-0.00445538	0.0352521	0.0960468
09:08:26	-0.00273202	-0.0176643	0.0358725	0.0869838
09:08:56	-9.55925e-05	-0.0193334	0.0398428	0.0757283
09:09:26	-0.00351741	-0.020905	0.0365619	0.0732216
09:09:55	0.000514145	-0.0224024	0.0360295	0.0739522
09:10:25	-0.00404634	-0.00116234	0.026367	0.10103
09:10:56	0.00290554	0.121403	-0.0592738	0.151774
09:11:26	0.0198594	0.280789	-0.1162	0.21566
09:11:56	0.0153675	0.249992	-0.0565067	0.215893
09:12:25	0.0123775	0.181212	-0.0263175	0.19134
09:12:55	0.00464781	0.0902542	-0.000804276	0.140797
09:13:25	0.000831849	0.0479832	0.0127775	0.114482
09:13:56	-0.00120004	0.00895835	0.0270065	0.0766351
09:14:25	-0.00814568	-0.0147789	0.0370175	0.0635248
09:14:55	-0.00259203	-0.0186474	0.0359035	0.0763054
09:15:26	-0.00326729	-0.0232365	0.0354686	0.0917645
09:15:56	-0.00334099	-0.021506	0.0362846	0.0834866
09:16:26	-0.00301469	-0.0209588	0.0341362	0.0717855
09:16:56	-0.00384695	-0.0114024	0.0385752	0.085383
09:17:26	0.0183826	0.303567	0.137984	0.323176
09:17:56	0.22655	2.15473	1.14255	1.50862
09:18:25	0.559548	3.79112	2.66043	2.27151
09:18:55	0.515813	3.32257	2.46002	1.95226
09:19:26	0.373565	2.34582	1.82102	1.37767
09:19:56	0.238455	1.50442	1.18945	0.919039
09:20:26	0.143104	0.951598	0.760029	0.620758
09:20:56	0.0808653	0.559633	0.468073	0.410657
09:21:26	0.0460653	0.306378	0.280429	0.272008
09:21:56	0.0234029	0.162522	0.167374	0.192
09:22:26	0.00198951	0.0195408	0.0756242	0.109906
09:22:56	-0.00128241	-0.0112584	0.0538232	0.0921964
09:23:26	-0.00153078	-0.0106336	0.0346474	0.0945829
09:23:56	0.00408902	0.143142	-0.0130521	0.200198
09:24:26	0.102069	1.28177	0.325716	0.920563
09:24:55	0.422184	3.06913	1.85046	1.86474
09:25:26	0.461155	2.94621	2.11038	1.73484
09:25:56	0.352236	2.20911	1.69191	1.28622
09:26:25	0.232513	1.45376	1.13471	0.864104
09:26:56	0.138209	0.921	0.717274	0.569571
09:27:26	0.0815746	0.572452	0.453142	0.410568
09:27:54	0.0452215	0.333156	0.27279	0.266118
09:28:26	0.0249572	0.176055	0.164695	0.179633
09:28:56	0.0100544	0.0816978	0.098105	0.142535
09:29:26	0.00184579	-0.00470595	0.0485619	0.0866174
09:29:56	-0.00314521	-0.00825801	0.0364482	0.0782273
09:30:25	0.00258836	0.144574	-0.0139249	0.197522
09:30:56	0.117402	1.27438	0.385258	0.866953
09:31:25	0.423775	2.87297	1.8703	1.69813
09:31:56	0.430526	2.67003	1.96226	1.52815
09:32:26	0.329059	1.98111	1.54321	1.12297
09:32:56	0.202671	1.28472	1.01744	0.753981
09:33:25	0.126525	0.825674	0.650299	0.525315
09:33:55	0.0713625	0.504024	0.403542	0.355333
09:34:25	0.0421036	0.280763	0.240867	0.241746
09:34:55	0.0214679	0.154962	0.152173	0.178332
09:35:25	0.00255782	0.0577394	0.0847631	0.13085
09:35:56	-0.00411107	-0.0097308	0.0456338	0.0951478
09:36:25	-0.00247863	0.00531933	0.0314888	0.0946284
09:36:55	0.0159003	0.28097	0.00793916	0.268193
09:37:25	0.200778	1.72064	0.773519	1.07304
09:37:55	0.432739	2.63291	1.91377	1.48766
09:38:26	0.374587	2.25709	1.72326	1.26896
09:38:55	0.26633	1.57575	1.26727	0.879301
09:39:25	0.167822	1.01505	0.818852	0.607165
09:39:56	0.0981092	0.637285	0.515462	0.418034
09:40:25	0.0554867	0.374401	0.309315	0.294306
09:40:56	0.0256234	0.204136	0.188285	0.200482
09:41:25	0.0122028	0.11073	0.121295	0.151283
09:41:56	0.0015047	0.0123681	0.0613747	0.10046
09:42:26	-0.00177221	-0.0127707	0.0404294	0.0879994
09:42:56	-0.00407911	0.0262422	0.0162331	0.110138
09:43:26	0.0419629	0.461715	0.0845445	0.360732
09:43:56	0.277929	1.97338	1.12563	1.13953
09:44:26	0.394129	2.27149	1.75929	1.22645
09:44:56	0.327666	1.8743	1.5049	1.01364
09:45:26	0.220543	1.25711	1.04294	0.713198
09:45:56	0.133944	0.803205	0.664445	0.47877
09:46:26	0.0776944	0.494556	0.41566	0.321345
09:46:56	0.0416695	0.283291	0.24867	0.228024
09:47:26	0.018256	0.156641	0.150362	0.171946
09:47:56	0.00794946	0.0627622	0.0889324	0.114689
09:48:26	-0.000301538	-0.0066831	0.0434144	0.0927439
09:48:56	-0.00536505	-0.0118309	0.0380522	0.0789614
09:49:26	-0.00190176	0.0770674	0.00820123	0.138706
09:49:56	0.0910779	0.770954	0.290079	0.472804
09:50:26	0.344743	2.05528	1.46097	1.09287
09:50:55	0.343292	1.89591	1.53392	0.987677
09:51:26	0.265598	1.47008	1.2292	0.766737
09:51:56	0.168352	0.957056	0.819111	0.525246
09:52:26	0.104425	0.603848	0.517878	0.376793
09:52:55	0.0564732	0.35851	0.30859	0.251238
09:53:25	0.0292839	0.199163	0.190367	0.186581
09:53:55	0.0164167	0.102459	0.11406	0.140475
09:54:24	0.00282284	0.0177163	0.0581081	0.101443
09:54:56	-0.00102826	-0.0147281	0.0471772	0.090821
09:55:26	-0.00323335	-0.0108646	0.0313679	0.105708
09:55:56	0.00726022	0.10295	0.0147798	0.137437
09:56:26	0.126819	0.859415	0.443777	0.477343
09:56:55	0.346571	1.85216	1.46249	0.901864
09:57:25	0.307314	1.6121	1.37157	0.794665
09:57:56	0.230955	1.21113	1.0633	0.606156
09:58:25	0.142866	0.787893	0.699146	0.438685
09:58:55	0.0886874	0.49368	0.438644	0.285554
09:59:25	0.0476964	0.282438	0.256674	0.21985
09:59:55	0.0222894	0.156874	0.157429	0.154864
10:00:26	0.00992327	0.07483	0.0965445	0.123363
10:00:55	-0.00244222	-0.00494322	0.0481309	0.0865833
10:01:25	-0.000857917	-0.0149276	0.0374991	0.073328
10:01:55	-0.00304824	-0.0128327	0.0312717	0.0964122
10:02:25	0.0106654	0.0942308	0.0250519	0.117438
10:02:56	0.140013	0.79582	0.498806	0.374748
10:03:26	0.330964	1.60417	1.39338	0.720134
10:03:56	0.278391	1.3453	1.22551	0.611296
10:04:26	0.2043	1.01511	0.93933	0.46856
10:04:56	0.124415	0.651945	0.607419	0.338933
10:05:26	0.0744078	0.398419	0.370626	0.245159
10:05:56	0.0396556	0.223444	0.222377	0.169354
10:06:26	0.0214777	0.124157	0.140167	0.135964
10:06:56	0.010609	0.0436467	0.0798566	0.097258
10:07:26	0.000688792	-0.00652179	0.0457094	0.0806797
10:07:56	-0.00209438	-0.0169364	0.0397689	0.0815552
10:08:26	-0.00205906	-0.00329115	0.0314055	0.0912667
10:08:56	0.027533	0.186654	0.0825813	0.142225
10:09:26	0.207116	0.950477	0.781343	0.389128
10:09:56	0.303368	1.30821	1.27842	0.535844
10:10:26	0.221661	0.973611	0.969105	0.403609
10:10:55	0.15517	0.710599	0.711182	0.318147
10:11:26	0.0921279	0.452616	0.454479	0.230562
10:11:56	0.0540688	0.256774	0.264827	0.17342
10:12:26	0.0280708	0.143237	0.163187	0.137317
10:12:56	0.0110074	0.0732398	0.101304	0.105798
10:13:26	0.000719899	0.000413262	0.0508868	0.0897658
10:13:55	-0.0027051	-0.0158708	0.038554	0.0954672
10:14:25	-0.00364516	-0.0205876	0.0400686	0.0829203
10:14:56	-0.00152876	-0.00073151	0.0324997	0.0772154
10:15:25	0.0402899	0.202985	0.138751	0.129432
10:15:55	0.233547	0.852875	0.883276	0.285077
10:16:26	0.279509	1.04121	1.16737	0.352409
10:16:55	0.181638	0.724325	0.810377	0.27211
10:17:26	0.104529	0.432071	0.489097	0.202399
10:17:56	0.0496786	0.205244	0.253445	0.130034
10:18:25	0.0240642	0.106182	0.15065	0.0914606
10:18:54	0.0108622	0.0588189	0.0987438	0.0836659
10:19:25	0.00106816	0.00280801	0.0504062	0.0927253
10:19:56	-0.00198077	-0.0149719	0.0409994	0.0787703
10:20:26	-0.00144961	-0.0174274	0.0395222	0.0732068
10:20:55	-0.0010712	-0.0217566	0.038233	0.08018
10:21:25	-0.00434403	0.0239614	0.0488422	0.128053
10:21:56	0.0187287	1.05317	0.179445	0.991602
10:22:26	0.16892	4.2597	0.941706	3.42223
10:22:56	0.267163	4.83346	1.4078	3.7314
10:23:26	0.232161	3.94415	1.23179	3.0221
10:23:56	0.16122	2.59472	0.87539	2.00804
10:24:26	0.09835	1.66102	0.570466	1.32907
10:24:56	0.0591183	1.03535	0.368707	0.867293
10:25:26	0.0321272	0.595241	0.230067	0.539829
10:25:56	0.014072	0.33131	0.146101	0.342007
10:26:26	0.00694612	0.15191	0.0897429	0.197034
10:26:56	-0.00165444	0.0108273	0.0521688	0.105307
10:27:26	-0.00356155	-0.00772026	0.0493499	0.0767674
10:27:56	-0.000756184	0.010582	0.0285326	0.0991243
10:28:26	0.00158562	0.56141	-0.0576071	0.569335
10:28:55	0.0626905	3.14642	0.133103	2.61107
10:29:25	0.1665	4.45348	0.694168	3.51575
10:29:55	0.15594	3.81725	0.723087	2.99485
10:30:26	0.120914	2.58836	0.594237	2.02499
10:30:56	0.0744919	1.65579	0.390321	1.32017
10:31:25	0.0415667	1.06385	0.254235	0.878161
10:31:55	0.0235466	0.64862	0.164504	0.577604
10:32:25	0.00960807	0.366591	0.104333	0.364068
10:32:56	0.00178544	0.202671	0.0761422	0.232922
10:33:25	0.00283499	0.0699819	0.0526284	0.144934
10:33:55	-0.00205739	-0.0035319	0.0374634	0.0898071
10:34:25	-0.00270859	0.0159902	0.0262119	0.112931
10:34:56	0.00233643	0.609384	-0.0628509	0.603724
10:35:25	0.0602865	3.13108	0.12954	2.61091
10:35:55	0.145403	4.15666	0.60227	3.30225
10:36:25	0.137546	3.51134	0.605571	2.78006
10:36:56	0.0967293	2.3628	0.488846	1.86251
10:37:26	0.056686	1.51799	0.321799	1.21473
10:37:54	0.0373451	0.989403	0.217727	0.829955
10:38:26	0.0162966	0.581253	0.135697	0.514812
10:38:56	0.0072591	0.327541	0.0870519	0.325549
10:39:26	-0.000771861	0.179148	0.0624259	0.218058
10:39:56	0.00191695	0.0419807	0.0410042	0.107223
10:40:26	-0.00296501	-0.00676889	0.0348606	0.0870708
10:40:56	0.00113805	0.0365813	0.0148032	0.127558
10:41:26	0.00357675	0.786153	-0.0756101	0.754589
10:41:56	0.0716704	3.32646	0.154914	2.75465
10:42:26	0.127695	3.79129	0.499696	3.02646
10:42:56	0.114457	3.12493	0.492681	2.48134
10:43:26	0.0801042	2.07029	0.385109	1.65982
10:43:56	0.0440441	1.33766	0.250215	1.08856
10:44:26	0.0240414	0.84237	0.163169	0.709011
10:44:56	0.0123354	0.49585	0.109558	0.447293
10:45:26	0.00780512	0.276983	0.072384	0.295507
10:45:56	-0.00266943	0.141706	0.0519215	0.194901
10:46:26	-0.00520789	0.0155799	0.0411422	0.0985356
10:46:56	-0.0035789	-0.0121932	0.0329336	0.0915177
10:47:25	-0.00621233	0.0303033	0.0179146	0.110262
10:47:56	-0.000884424	0.72119	-0.0779769	0.697659
10:48:25	0.0569695	3.08199	0.0963364	2.5636
10:48:55	0.108205	3.54279	0.394742	2.84738
10:49:26	0.0945742	2.91454	0.393194	2.33702
10:49:56	0.064326	1.94663	0.305359	1.57017
10:50:26	0.0400356	1.25635	0.205107	1.05022
10:50:56	0.018914	0.786201	0.133452	0.680362
10:51:25	0.0116717	0.456983	0.0874028	0.434494
10:51:56	0.00582681	0.258671	0.0632249	0.273888
10:52:25	5.06772e-05	0.126674	0.0469389	0.167457
10:52:56	-0.000136193	0.00882074	0.0358427	0.103864
10:53:25	0.000737761	-0.00929509	0.0377473	0.0926249
10:53:56	-0.00148948	0.0213524	0.0214694	0.12384
10:54:26	0.00171826	0.616863	-0.0748404	0.623417
10:54:56	0.0507884	2.78992	0.0318613	2.34122
10:55:26	0.090097	3.29991	0.299814	2.68877
10:55:56	0.0757323	2.72285	0.289793	2.22516
10:56:26	0.0503446	1.84377	0.236683	1.49755
10:56:56	0.0325099	1.18316	0.158753	0.986308
10:57:26	0.0134822	0.733741	0.105674	0.637692
10:57:56	0.0070562	0.414901	0.0688003	0.395544
10:58:26	0.00302819	0.234913	0.0484608	0.269501
10:58:56	-0.00211367	0.104749	0.0419998	0.16584
10:59:26	-0.00246607	0.00743645	0.036745	0.0889961
10:59:56	-0.00230603	-0.0114735	0.0387783	0.0859786
11:00:26	-0.00410681	0.0263448	0.0211628	0.115121
11:00:56	0.00142793	0.640507	-0.0882138	0.628647
11:01:26	0.0383427	2.63941	-0.0197164	2.23203
11:01:56	0.0663159	2.99272	0.197548	2.47361
11:02:25	0.0570615	2.44946	0.20012	2.01801
11:02:55	0.0412023	1.66018	0.164056	1.37475
11:03:26	0.0256481	1.06282	0.112647	0.915584
11:03:56	0.0148867	0.644248	0.078824	0.586661
11:04:26	0.00566343	0.361633	0.0567183	0.372739
11:04:55	-0.000581252	0.205171	0.0430443	0.247291
11:05:26	-0.00117504	0.0732666	0.0362641	0.142685
11:05:56	-0.00130916	-0.00295189	0.0341122	0.0812464
11:06:26	-0.00303284	-0.00813219	0.0313359	0.0682857
11:06:56	-0.00451281	0.0529447	0.0125623	0.129173
11:07:25	0.00323277	0.809613	-0.110123	0.78542
11:07:56	0.0355522	2.67439	-0.0417227	2.28425
11:08:25	0.0512529	2.61626	0.102441	2.20434
11:08:55	0.0404361	2.07158	0.107679	1.74477
11:09:25	0.0255285	1.38707	0.091306	1.18023
11:09:56	0.012655	0.874188	0.0631274	0.778715
11:10:26	0.00463933	0.514384	0.0452164	0.469355
11:10:56	0.000979839	0.290383	0.0393501	0.311073
11:11:26	-0.00173834	0.157815	0.0367671	0.220155
11:11:56	-0.00431334	0.0283459	0.0316536	0.106701
11:12:26	-0.00701486	-0.00696232	0.0382059	0.0841968
11:12:56	-0.00315446	-0.0150333	0.0361307	0.0713842
11:13:26	-0.00197816	0.0529611	0.0101157	0.122298
11:13:56	0.00240239	0.801129	-0.115438	0.776626
11:14:26	0.0187287	2.43647	-0.117174	2.10637
11:14:56	0.0294164	2.32409	-0.00438811	1.99155
11:15:26	0.0240845	1.82405	0.0158484	1.58258
11:15:56	0.0164436	1.22135	0.0242214	1.08538
11:16:26	0.0075224	0.761354	0.0190836	0.712024
11:16:56	0.00224541	0.446369	0.0282616	0.459141
11:17:26	-0.00017502	0.24815	0.0229082	0.28167
11:17:55	-0.00197786	0.131925	0.0275292	0.191868
11:18:24	-0.00161024	0.0180184	0.0367375	0.0961714
11:18:55	0.000531311	-0.0108912	0.0386881	0.0837758
11:19:25	-0.00304566	-0.00627534	0.0276081	0.0974099
11:19:55	0.00138901	0.249155	-0.0474468	0.310124
11:20:25	0.00152746	1.49948	-0.19438	1.39677
11:20:55	0.0138309	2.25088	-0.138996	1.9796
11:21:25	0.0101186	1.67746	-0.0630464	1.49354
11:21:55	0.00360618	1.05567	-0.0281411	0.980345
11:22:25	0.00598771	0.602541	-0.00539184	0.599051
11:22:55	-0.000890614	0.295132	0.0180214	0.336186
11:23:25	-0.000655587	0.169621	0.023322	0.234002
11:23:56	-0.00279675	0.0806069	0.0280228	0.152065
11:24:26	-0.00357849	0.00417488	0.0355849	0.0873583
11:24:56	-0.0025494	-0.0147589	0.0361515	0.068929
11:25:26	-0.00440431	-0.0172287	0.0402729	0.0714409
11:25:56	-0.00501072	-0.0148461	0.0401627	0.0841193
11:26:26	-0.00182074	0.0476881	0.0445531	0.13536
11:26:56	0.0411541	0.910844	0.27652	0.796125
11:27:26	0.218866	2.72107	1.11057	2.01452
11:27:56	0.26051	2.61826	1.31639	1.83499
11:28:26	0.203766	1.98844	1.03775	1.40099
11:28:56	0.140903	1.38339	0.745675	1.00054
11:29:25	0.0865404	0.855402	0.473794	0.651702
11:29:56	0.0463434	0.4876	0.289238	0.405111
11:30:26	0.0251376	0.266548	0.177584	0.270452
11:30:56	0.0073828	0.116489	0.10581	0.159425
11:31:26	-0.00209743	0.00204385	0.0535197	0.0872072
11:31:55	0.00171106	-0.0122776	0.0488139	0.0879875
11:32:25	-0.00178265	-0.0127097	0.0424093	0.0768193
11:32:55	-0.00124994	0.053511	0.0268038	0.128221
11:33:26	0.0253963	0.782278	0.0939252	0.688217
11:33:56	0.171134	2.4066	0.793383	1.81417
11:34:25	0.229658	2.38656	1.12612	1.71602
11:34:55	0.185068	1.87588	0.932699	1.334
11:35:26	0.129449	1.28465	0.667735	0.933703
11:35:56	0.0781146	0.811618	0.43054	0.632529
11:36:26	0.0440316	0.473929	0.266092	0.409925
11:36:55	0.0185385	0.264684	0.16218	0.259417
11:37:25	0.0114857	0.141454	0.106768	0.182158
11:37:56	-0.000321146	0.0167026	0.0569243	0.10317
11:38:25	-0.0034915	-0.00905602	0.0524041	0.0852408
11:38:55	-0.00374581	-0.0121631	0.0462653	0.0680103
11:39:26	-0.00390027	0.0142045	0.0315341	0.103894
11:39:55	0.0121986	0.457759	0.0477957	0.440349
11:40:26	0.122024	1.92475	0.549019	1.48183
11:40:56	0.20729	2.23767	1.0212	1.62347
11:41:26	0.162909	1.68485	0.820053	1.21477
11:41:56	0.117217	1.23124	0.623878	0.910897
11:42:26	0.0722673	0.780832	0.404983	0.613704
11:42:56	0.0373563	0.452591	0.250236	0.389151
11:43:26	0.0213364	0.253201	0.154331	0.250953
11:43:56	0.00796708	0.132785	0.100045	0.174232
11:44:26	-0.000684632	0.0130744	0.0513469	0.109757
11:44:56	-0.000659051	-0.0125586	0.0430353	0.0839287
11:45:26	-0.0040172	-0.016668	0.0422231	0.0859692
11:45:56	-0.00170364	-0.00221812	0.0363938	0.0789767
11:46:26	0.00483296	0.25673	0.0271985	0.290294
11:46:55	0.0865921	1.45511	0.367871	1.14587
11:47:24	0.185188	2.06083	0.875583	1.50621
11:47:56	0.14233	1.501	0.714708	1.09671
11:48:26	0.0944326	0.965136	0.485745	0.740132
11:48:55	0.051332	0.628968	0.322028	0.510051
11:49:25	0.0274443	0.357365	0.198995	0.330789
11:49:55	0.0133912	0.204285	0.123177	0.213996
11:50:26	0.00305669	0.088774	0.0825629	0.150627
11:50:56	-0.0047064	-5.42969e-05	0.0438909	0.0891854
11:51:25	-0.00292914	-0.00876247	0.0435919	0.0918692
11:51:55	-0.00435713	-0.016623	0.0414071	0.0745593
11:52:26	-0.00485187	-0.0107245	0.0370857	0.0805313
11:52:55	0.00180329	0.15701	0.0266576	0.205761
11:53:25	0.0624475	1.10735	0.256381	0.879202
11:53:56	0.158506	1.80801	0.727868	1.32022
11:54:26	0.122619	1.32982	0.609392	0.974554
11:54:56	0.0676662	0.728064	0.358408	0.566707
11:55:26	0.0274958	0.338147	0.189965	0.319482
11:55:56	0.0152517	0.181572	0.116372	0.212194
11:56:26	0.0061994	0.0944202	0.080414	0.149646
11:56:56	0.000281311	0.00684588	0.048342	0.0865855
11:57:26	-0.00185638	-0.0125574	0.0384466	0.0759036
11:57:56	-0.00406257	-0.0172144	0.0408411	0.0832695
11:58:26	0.0010538	-0.0201635	0.0426527	0.0725138
11:58:56	-0.00318906	-0.0131447	0.0370513	0.0731927
11:59:26	-0.00107057	0.0394771	0.0240122	0.10888
11:59:56	0.0276199	0.553525	0.0979872	0.486549
